0.27, 0, 0, 30.68822, 13.3365, 0, 1164.227, -1231.379, -3.194287, 0.02042972, 0.1612821, 48.29638, 2.713969, 2.01835, 74.95754
0.7999995, -0.02439683, -0.1184051, 68.0083, 14.25826, 0.062647579149099612355824, 10744.09, -1258.785, -3.194287, 0.02042972, 0.1612821, 147.0854, 2.713969, 1.991751, 77.00734
 
0.8099995, -0.003617947, -0.1186491, 68.74869, 14.27592, 0.0518106461147308500382385197, 11027.33, -1259.312, -3.194287, 0.02042972, 0.1612821, 149.0225, 2.713969, 1.991249, 77.04602
 
0.8199995, 0.01780897, -0.1186853, 69.48949, 14.29273, 0.041121880162756801154406, 11314.6, -1259.839, -3.194287, 0.02042972, 0.1612821, 150.9622, 2.713969, 1.990747, 77.08469
 
0.8299995, 0.03984178, -0.1185072, 70.23242, 14.31041, 0.030596469435130872332682, 11605.89, -1260.367, -3.194287, 0.02042972, 0.1612821, 152.9045, 2.713969, 1.990245, 77.12337
 
0.8399995, 0.06242706, -0.1181088, 70.97662, 14.3281, 0.020251085918415889542846, 11901.23, -1260.895, -3.194287, 0.02042972, 0.1612821, 154.8495, 2.713969, 1.989743, 77.16205
 
0.8499995, 0.08551034, -0.1174845, 71.72121, 14.34496, 0.010101021718200571321206, 12200.61, -1261.423, -3.194287, 0.02042972, 0.1612821, 156.7971, 2.713969, 1.989241, 77.20072
 
0.8599995, 0.1090336, -0.1166294, 72.4679, 14.36268, 0.00016299258028675652120478, 12504.06, -1261.952, -3.194287, 0.02042972, 0.1612821, 158.7473, 2.713969, 1.988739, 77.2394
 
0.8699995, 0.132933, -0.1155391, 73.21587, 14.38041, -0.009547292495560372554078, 12811.59, -1262.481, -3.194287, 0.02042972, 0.1612821, 160.7002, 2.713969, 1.988238, 77.27807
 
0.8799995, 0.1571358, -0.1142097, 73.96507, 14.39816, -0.019011792132679969843596, 13123.2, -1263.011, -3.194287, 0.02042972, 0.1612821, 162.6557, 2.713969, 1.987736, 77.31675
 
0.8899994, 0.1815668, -0.1126384, 74.71465, 14.41506, -0.028213868652508863252318, 13438.91, -1263.541, -3.194287, 0.02042972, 0.1612821, 164.6139, 2.713969, 1.987234, 77.35542
 
0.8999994, 0.2061456, -0.1108227, 75.46632, 14.43284, -0.037135271711479799693958, 13758.72, -1264.071, -3.194287, 0.02042972, 0.1612821, 166.5746, 2.713969, 1.986732, 77.3941
 
0.9099994, 0.2307832, -0.1087612, 76.21924, 14.45063, -0.045757788770983718217054, 14082.65, -1264.602, -3.194287, 0.02042972, 0.1612821, 168.538, 2.713969, 1.98623, 77.43277
 
0.9199994, 0.2553881, -0.1064534, 76.97253, 14.46758, -0.054064133513887265173332, 14410.71, -1265.133, -3.194287, 0.02042972, 0.1612821, 170.504, 2.713969, 1.985728, 77.47145
 
0.9299994, 0.2798663, -0.1038995, 77.72789, 14.48539, -0.0620366510247148081123794803, 14742.91, -1265.664, -3.194287, 0.02042972, 0.1612821, 172.4726, 2.713969, 1.985227, 77.51012
 
0.9399994, 0.3041165, -0.1011009, 78.48273, 14.5015, -0.069658933951610676983394, 15079.25, -1266.196, -3.194287, 0.02042972, 0.1612821, 174.4438, 2.713969, 1.984725, 77.5488
 
0.9499994, 0.3280382, -0.09805971, 79.24136, 14.52021, -0.076913393537776264596696, 15419.74, -1266.728, -3.194287, 0.02042972, 0.1612821, 176.4175, 2.713969, 1.984223, 77.58748
 
0.9599994, 0.351517, -0.09477933, 79.9986, 14.53634, -0.083783660236314282061098, 15764.4, -1267.26, -3.194287, 0.02042972, 0.1612821, 178.3939, 2.713969, 1.983721, 77.62615
 
0.9699994, 0.3744479, -0.09126416, 80.75961, 14.55508, -0.0902537425499093618336525197, 16113.24, -1267.793, -3.194287, 0.02042972, 0.1612821, 180.3728, 2.713969, 1.983219, 77.66483
 
0.9799994, 0.3967104, -0.08751968, 81.51927, 14.57124, -0.09630822550685894447706, 16466.27, -1268.326, -3.194287, 0.02042972, 0.1612821, 182.3543, 2.713969, 1.982717, 77.7035
 
0.9899994, 0.4181863, -0.08355257, 82.28182, 14.58914, -0.10193048437679775516528, 16823.5, -1268.86, -3.194287, 0.02042972, 0.1612821, 184.3384, 2.713969, 1.982215, 77.74218
 
0.9999993, 0.4387544, -0.07937071, 83.04471, 14.60619, -0.10710702278965129627854, 17184.94, -1269.394, -3.194287, 0.02042972, 0.1612821, 186.325, 2.713969, 1.981713, 77.78085
 
1.009999, 0.4582986, -0.07498316, 83.80963, 14.62411, -0.11182555413400712399904, 17550.6, -1269.928, -3.194287, 0.02042972, 0.1612821, 188.3143, 2.713969, 1.981211, 77.81953
 
1.019999, 0.4766928, -0.07040018, 84.57487, 14.64119, -0.11607331923647539282368, 17920.49, -1270.463, -3.194287, 0.02042972, 0.1612821, 190.3062, 2.713969, 1.98071, 77.85821
 
1.029999, 0.4938138, -0.06563325, 85.34129, 14.65827, -0.11983869307241202129408, 18294.62, -1270.998, -3.194287, 0.02042972, 0.1612821, 192.3006, 2.713969, 1.980208, 77.89688
 
1.039999, 0.5095404, -0.06069512, 86.10975, 14.67624, -0.12311194086508253469306, 18673, -1271.533, -3.194287, 0.02042972, 0.1612821, 194.2976, 2.713969, 1.979706, 77.93555
 
1.049999, 0.5237519, -0.05559971, 86.87852, 14.69335, -0.12588465101128918302228, 19055.66, -1272.069, -3.194287, 0.02042972, 0.1612821, 196.2972, 2.713969, 1.979204, 77.97423
 
1.059999, 0.5363234, -0.05036219, 87.64845, 14.71048, -0.12814793934585681459810, 19442.58, -1272.605, -3.194287, 0.02042972, 0.1612821, 198.2995, 2.713969, 1.978702, 78.01291
 
1.069999, 0.5471434, -0.04499896, 88.42043, 14.72849, -0.12989708024901141256752, 19833.8, -1273.142, -3.194287, 0.02042972, 0.1612821, 200.3043, 2.713969, 1.9782, 78.05158
 
1.079999, 0.5560967, -0.03952752, 89.19269, 14.74564, -0.1311274426133744404146, 20229.31, -1273.678, -3.194287, 0.02042972, 0.1612821, 202.3117, 2.713969, 1.977698, 78.09026
 
1.089999, 0.563081, -0.03396656, 89.96701, 14.76368, -0.13183760875301369308344, 20629.14, -1274.216, -3.194287, 0.02042972, 0.1612821, 204.3217, 2.713969, 1.977196, 78.12893
 
1.099999, 0.5679876, -0.02833575, 90.74158, 14.78086, -0.13202559390762408349578, 21033.28, -1274.753, -3.194287, 0.02042972, 0.1612821, 206.3343, 2.713969, 1.976694, 78.16761
 
1.109999, 0.5707194, -0.02265587, 91.51642, 14.79718, -0.13169196515157849367398, 21441.73, -1275.291, -3.194287, 0.02042972, 0.1612821, 208.3495, 2.713969, 1.976193, 78.20628
 
1.119999, 0.5711883, -0.01694868, 92.29415, 14.81525, -0.13083946334434585339278, 21854.53, -1275.83, -3.194287, 0.02042972, 0.1612821, 210.3673, 2.713969, 1.975691, 78.24496
 
1.129999, 0.5693169, -0.01123679, 93.07216, 14.83247, -0.12947385374205046321284, 22271.67, -1276.368, -3.194287, 0.02042972, 0.1612821, 212.3876, 2.713969, 1.975189, 78.28364
 
1.139999, 0.5650343, -0.005543626, 93.85128, 14.8497, -0.12760175221237594672836, 22693.17, -1276.907, -3.194287, 0.02042972, 0.1612821, 214.4106, 2.713969, 1.974687, 78.32231
 
1.149999, 0.5582821, 0.0001067173, 94.63068, 14.86607, -0.12523242097007937697122, 23119.03, -1277.447, -3.194287, 0.02042972, 0.1612821, 216.4361, 2.713969, 1.974185, 78.36098
 
1.159999, 0.5490103, 0.005689538, 95.41293, 14.8842, -0.12237663442824551236626, 23549.26, -1277.986, -3.194287, 0.02042972, 0.1612821, 218.4642, 2.713969, 1.973683, 78.39966
 
1.169999, 0.5371862, 0.01117964, 96.19544, 14.90147, -0.11904819139661448212424, 23983.88, -1278.527, -3.194287, 0.02042972, 0.1612821, 220.4949, 2.713969, 1.973181, 78.43834
 
1.179999, 0.5227886, 0.0165515, 96.97906, 14.91875, -0.1152625919080450615230, 24422.9, -1279.067, -3.194287, 0.02042972, 0.1612821, 222.5281, 2.713969, 1.97268, 78.47701
 
1.189999, 0.505804, 0.02177939, 97.76381, 14.93605, -0.11103628111935082921098, 24866.32, -1279.608, -3.194287, 0.02042972, 0.1612821, 224.564, 2.713969, 1.972178, 78.51569
 
1.199999, 0.4862517, 0.02683743, 98.54877, 14.95248, -0.10639118590628322338610, 25314.15, -1280.149, -3.194287, 0.02042972, 0.1612821, 226.6024, 2.713969, 1.971676, 78.55437
 
1.209999, 0.4641486, 0.03169994, 99.33661, 14.97067, -0.10134790997105695752744, 25766.41, -1280.691, -3.194287, 0.02042972, 0.1612821, 228.6434, 2.713969, 1.971174, 78.59304
 
1.219999, 0.4395361, 0.03634143, 100.1247, 14.98801, -0.09593036494972855691118, 26223.11, -1281.233, -3.194287, 0.02042972, 0.1612821, 230.6871, 2.713969, 1.970672, 78.63171
 
1.229999, 0.4124762, 0.04073679, 100.9138, 15.00535, -0.090165420716333081363478, 26684.25, -1281.775, -3.194287, 0.02042972, 0.1612821, 232.7333, 2.713969, 1.97017, 78.67039
 
1.239999, 0.3830442, 0.04486155, 101.7041, 15.02271, -0.084080835561423105878856, 27149.85, -1282.318, -3.194287, 0.02042972, 0.1612821, 234.7821, 2.713969, 1.969668, 78.70907
 
1.249999, 0.351338, 0.04869199, 102.4954, 15.04009, -0.077707118086259683260282, 27619.9, -1282.861, -3.194287, 0.02042972, 0.1612821, 236.8335, 2.713969, 1.969166, 78.74774
 
1.259999, 0.3174722, 0.05220537, 103.287, 15.0566, -0.07107606226068239889474, 28094.43, -1283.405, -3.194287, 0.02042972, 0.1612821, 238.8874, 2.713969, 1.968665, 78.78642
 
1.269999, 0.281576, 0.05538009, 104.0814, 15.07487, -0.064220690715672082550994, 28573.45, -1283.948, -3.194287, 0.02042972, 0.1612821, 240.944, 2.713969, 1.968163, 78.82509
 
1.279999, 0.2438053, 0.05819586, 104.8759, 15.09229, -0.057176483404492052761368, 29056.93, -1284.493, -3.194287, 0.02042972, 0.1612821, 243.0031, 2.713969, 1.967661, 78.86377
 
1.289999, 0.2043319, 0.06063391, 105.6707, 15.10883, -0.049980007172953651934376, 29544.91, -1285.037, -3.194287, 0.02042972, 0.1612821, 245.0647, 2.713969, 1.967159, 78.90244
 
1.299999, 0.1633459, 0.06267723, 106.4673, 15.12627, -0.042669256004039975568138, 30037.38, -1285.582, -3.194287, 0.02042972, 0.1612821, 247.1289, 2.713969, 1.966657, 78.94112
 
1.309999, 0.1210573, 0.06431068, 107.2641, 15.14283, -0.0352831028460121808078274803, 30534.36, -1286.127, -3.194287, 0.02042972, 0.1612821, 249.1955, 2.713969, 1.966155, 78.9798
 
1.319999, 0.07769036, 0.06552126, 108.0629, 15.1603, -0.027861233453732177647752, 31035.85, -1286.673, -3.194287, 0.02042972, 0.1612821, 251.2648, 2.713969, 1.965653, 79.01847
 
1.329999, 0.03348875, 0.06629816, 108.8626, 15.17777, -0.020444080229986737819366, 31541.86, -1287.219, -3.194287, 0.02042972, 0.1612821, 253.3365, 2.713969, 1.965151, 79.05714
 
1.339999, -0.01129078, 0.06663305, 109.6634, 15.19526, -0.013072226797395023543838, 32052.4, -1287.765, -3.194287, 0.02042972, 0.1612821, 255.4108, 2.713969, 1.96465, 79.09582
 
1.349999, -0.05636941, 0.06652014, 110.4635, 15.211, -0.0057874164456688258392186520, 32567.47, -1288.312, -3.194287, 0.02042972, 0.1612821, 257.4876, 2.713969, 1.964148, 79.1345
 
1.359999, -0.1014637, 0.06595644, 111.2672, 15.22939, 0.0013691462561342643927252, 33087.08, -1288.859, -3.194287, 0.02042972, 0.1612821, 259.5669, 2.713969, 1.963646, 79.17317
 
1.369999, -0.1462809, 0.06494181, 112.0701, 15.24603, 0.0083580458586031557382098, 33611.25, -1289.407, -3.194287, 0.02042972, 0.1612821, 261.6487, 2.713969, 1.963144, 79.21185
 
1.379999, -0.1905199, 0.063479, 112.875, 15.26357, 0.015139666546048300663926, 34139.97, -1289.955, -3.194287, 0.02042972, 0.1612821, 263.7331, 2.713969, 1.962642, 79.25053
 
1.389999, -0.2338622, 0.0615738, 113.6799, 15.28024, 0.021674253569558804992326, 34673.25, -1290.503, -3.194287, 0.02042972, 0.1612821, 265.8199, 2.713969, 1.96214, 79.2892
 
1.399999, -0.275981, 0.05923518, 114.4867, 15.2978, 0.02792236407112885965816, 35211.12, -1291.051, -3.194287, 0.02042972, 0.1612821, 267.9093, 2.713969, 1.961638, 79.32787
 
1.409999, -0.3165638, 0.05647537, 115.2945, 15.31538, 0.033848744927244298938048, 35753.57, -1291.6, -3.194287, 0.02042972, 0.1612821, 270.0012, 2.713969, 1.961137, 79.36655
 
1.419999, -0.3552914, 0.05330973, 116.1025, 15.33208, 0.039418880211075703737678, 36300.62, -1292.15, -3.194287, 0.02042972, 0.1612821, 272.0956, 2.713969, 1.960635, 79.40523
 
1.429999, -0.3918364, 0.04975681, 116.9113, 15.3488, 0.0445985564354590975289345197, 36852.25, -1292.699, -3.194287, 0.02042972, 0.1612821, 274.1924, 2.713969, 1.960133, 79.4439
 
1.439999, -0.4258936, 0.04583845, 117.723, 15.3673, 0.0493580494520161033312385197, 37408.49, -1293.249, -3.194287, 0.02042972, 0.1612821, 276.2919, 2.713969, 1.959631, 79.48257
 
1.449999, -0.4571544, 0.04157951, 118.5338, 15.38404, 0.053668996090863071992884, 37969.35, -1293.8, -3.194287, 0.02042972, 0.1612821, 278.3938, 2.713969, 1.959129, 79.52125
 
1.459999, -0.4853145, 0.03700797, 119.3376, 15.39368, 0.057505802395303739213232, 38534.22, -1294.35, -3.194287, 0.02042972, 0.1612821, 280.496, 2.713969, 1.958627, 79.55993
 
1.469999, -0.5101085, 0.03215483, 120.1345, 15.39619, 0.0608478835656026766054054803, 39103.11, -1294.902, -3.194287, 0.02042972, 0.1612821, 282.5986, 2.713969, 1.958125, 79.5986
 
1.479999, -0.5312676, 0.02705374, 120.9306, 15.39781, 0.0636746548020238887081545197, 39676.01, -1295.453, -3.194287, 0.02042972, 0.1612821, 284.7015, 2.713969, 1.957623, 79.63728
 
1.489999, -0.5485625, 0.02174107, 121.7268, 15.39942, 0.065971910891527247935734, 40252.89, -1296.005, -3.194287, 0.02042972, 0.1612821, 286.8046, 2.713969, 1.957121, 79.67596
 
1.499999, -0.5617723, 0.01625544, 122.524, 15.40192, 0.0677269871731181055849174803, 40833.78, -1296.557, -3.194287, 0.02042972, 0.1612821, 288.9081, 2.713969, 1.95662, 79.71463
 
1.509999, -0.5707149, 0.01063772, 123.3213, 15.40441, 0.068932558936146546508764, 41418.66, -1297.11, -3.194287, 0.02042972, 0.1612821, 291.0119, 2.713969, 1.956118, 79.7533
 
1.519999, -0.5752325, 0.004930572, 124.1178, 15.406, 0.069584458183972171380114, 42007.51, -1297.663, -3.194287, 0.02042972, 0.1612821, 293.116, 2.713969, 1.955616, 79.79198
 
1.529999, -0.5752063, -0.0008217528, 124.9144, 15.40759, 0.069683289795925959843756, 42600.34, -1298.216, -3.194287, 0.02042972, 0.1612821, 295.2204, 2.713969, 1.955114, 79.83066
 
1.539999, -0.5705559, -0.006573816, 125.7129, 15.41095, 0.0692341101851661099324, 43197.14, -1298.77, -3.194287, 0.02042972, 0.1612821, 297.3251, 2.713969, 1.954612, 79.86933
 
1.549999, -0.5612234, -0.01227937, 126.5087, 15.41163, 0.068244300769779635970432, 43797.9, -1299.324, -3.194287, 0.02042972, 0.1612821, 299.4301, 2.713969, 1.95411, 79.908
 
1.559999, -0.5472181, -0.01789161, 127.3074, 15.41498, 0.06672868109337785480886, 44402.61, -1299.878, -3.194287, 0.02042972, 0.1612821, 301.5354, 2.713969, 1.953608, 79.94669
 
1.569999, -0.5285617, -0.02336379, 128.1033, 15.41564, 0.064702647225184513354758, 45011.28, -1300.433, -3.194287, 0.02042972, 0.1612821, 303.641, 2.713969, 1.953106, 79.98536
 
1.579999, -0.5053353, -0.02864941, 128.9012, 15.41809, 0.0621878236012854182150585197, 45623.89, -1300.988, -3.194287, 0.02042972, 0.1612821, 305.7469, 2.713969, 1.952605, 80.02403
 
1.589999, -0.4776771, -0.03370276, 129.6991, 15.42053, 0.059211061193236816685694, 46240.43, -1301.544, -3.194287, 0.02042972, 0.1612821, 307.853, 2.713969, 1.952103, 80.06271
 
1.599999, -0.4457417, -0.03847953, 130.4961, 15.42207, 0.055799910364320943482468, 46860.89, -1302.1, -3.194287, 0.02042972, 0.1612821, 309.9595, 2.713969, 1.951601, 80.10139
 
1.609999, -0.4097577, -0.04293695, 131.2941, 15.4245, 0.0519889248463255988593074803, 47485.27, -1302.656, -3.194287, 0.02042972, 0.1612821, 312.0662, 2.713969, 1.951099, 80.14006
 
1.619999, -0.3699807, -0.04703453, 132.0912, 15.42602, 0.047813981544574835227002, 48113.58, -1303.213, -3.194287, 0.02042972, 0.1612821, 314.1732, 2.713969, 1.950597, 80.17873
 
