0.28, 0, 0, 26.11944, 10.2762, 0, 961.3571, -1237.263, -3.194287, 0.02042972, 0.1612821, 43.88644, 2.713969, 2.012554, 62.41068
0.6599997, -0.2635982, -0.103852, 50.22732, 11.11116, 0.2642541059283435055354251966, 5625.625, -1264.531, -3.194287, 0.02042972, 0.1612821, 106.3093, 2.713969, 1.986297, 64.0509
 
0.6699997, -0.2542513, -0.106488, 50.89495, 11.13208, 0.25130808153263432119176, 5807.071, -1265.262, -3.194287, 0.02042972, 0.1612821, 108.0158, 2.713969, 1.985606, 64.09406
 
0.6799996, -0.2440292, -0.1090305, 51.56519, 11.1539, 0.2383781242441567941482948034, 5991.716, -1265.994, -3.194287, 0.02042972, 0.1612821, 109.7255, 2.713969, 1.984915, 64.13723
 
0.6899996, -0.2329231, -0.1114708, 52.23716, 11.17573, 0.22546895968268305101012, 6179.573, -1266.726, -3.194287, 0.02042972, 0.1612821, 111.4383, 2.713969, 1.984224, 64.1804
 
0.6999996, -0.2209219, -0.1138, 52.91001, 11.19673, 0.2125827616333110297775251966, 6370.658, -1267.459, -3.194287, 0.02042972, 0.1612821, 113.1544, 2.713969, 1.983534, 64.22356
 
0.7099996, -0.2080155, -0.1160092, 53.58633, 11.21948, 0.1997259569389343384945451966, 6564.985, -1268.193, -3.194287, 0.02042972, 0.1612821, 114.8736, 2.713969, 1.982842, 64.26672
 
0.7199996, -0.1942032, -0.1180894, 54.26354, 11.24139, 0.18690412183088631704772, 6762.568, -1268.928, -3.194287, 0.02042972, 0.1612821, 116.5961, 2.713969, 1.982152, 64.30988
 
0.7299996, -0.179482, -0.1200314, 54.94246, 11.26333, 0.1741246282760134866037748034, 6963.417, -1269.663, -3.194287, 0.02042972, 0.1612821, 118.3217, 2.713969, 1.981461, 64.35305
 
0.7399996, -0.1638581, -0.1218262, 55.62228, 11.28443, 0.1613969275138619906208, 7167.554, -1270.399, -3.194287, 0.02042972, 0.1612821, 120.0505, 2.713969, 1.98077, 64.39621
 
