0.3, 0, 0, 27.86737, 12.21776, 0, 960.5256, -1195.088, -3.194287, 0.02042972, 0.1612821, 42.87784, 2.730057, 2.017766, 82.09122
0.9799994, 0.1058795, -0.08782902, 62.47387, 11.9971, -0.0242517200091822675353934803, 9503.786, -1229.002, -3.194287, 0.02042972, 0.1612821, 135.265, 2.730057, 1.985726, 84.92532
 
0.9899994, 0.1197834, -0.08677022, 63.00703, 12.00428, -0.0319276198180340371081505197, 9696.102, -1229.512, -3.194287, 0.02042972, 0.1612821, 136.6356, 2.730057, 1.985255, 84.967
 
0.9999993, 0.1337836, -0.08557239, 63.55541, 12.0252, -0.039405015242658738290976, 9890.792, -1230.022, -3.194287, 0.02042972, 0.1612821, 138.0097, 2.730057, 1.984784, 85.00868
 
1.009999, 0.1478383, -0.08423456, 64.11381, 12.05472, -0.046672054428662758766964, 10087.83, -1230.533, -3.194287, 0.02042972, 0.1612821, 139.3869, 2.730057, 1.984313, 85.05035
 
1.019999, 0.1618896, -0.08275618, 64.65984, 12.07138, -0.0537198248571524917761474803, 10286.88, -1231.043, -3.194287, 0.02042972, 0.1612821, 140.7649, 2.730057, 1.983842, 85.09203
 
1.029999, 0.1759061, -0.08113728, 65.19694, 12.0786, -0.0605392627894009949448905197, 10487.94, -1231.555, -3.194287, 0.02042972, 0.1612821, 142.1435, 2.730057, 1.983371, 85.13371
 
1.039999, 0.1898593, -0.07937822, 65.73354, 12.08496, -0.067121654182545548270634, 10690.96, -1232.066, -3.194287, 0.02042972, 0.1612821, 143.5226, 2.730057, 1.982899, 85.17539
 
1.049999, 0.2037074, -0.07747962, 66.26964, 12.09047, -0.0734561679160636325643245197, 10895.95, -1232.578, -3.194287, 0.02042972, 0.1612821, 144.902, 2.730057, 1.982428, 85.21707
 
1.059999, 0.2174112, -0.07544255, 66.80528, 12.09511, -0.079534288423122847506438, 11102.9, -1233.09, -3.194287, 0.02042972, 0.1612821, 146.2819, 2.730057, 1.981957, 85.25874
 
1.069999, 0.2309289, -0.07326844, 67.34212, 12.10061, -0.085346337634425723044844, 11311.81, -1233.602, -3.194287, 0.02042972, 0.1612821, 147.6622, 2.730057, 1.981486, 85.30042
 
1.079999, 0.244217, -0.07095915, 67.87849, 12.10525, -0.090883696019504546952066, 11522.69, -1234.115, -3.194287, 0.02042972, 0.1612821, 149.0428, 2.730057, 1.981015, 85.3421
 
1.089999, 0.2572328, -0.06851698, 68.41607, 12.11075, -0.096138008682598857432, 11735.53, -1234.628, -3.194287, 0.02042972, 0.1612821, 150.4239, 2.730057, 1.980544, 85.38378
 
1.099999, 0.2699301, -0.06594466, 68.95318, 12.11539, -0.10110066554448039577848, 11950.33, -1235.142, -3.194287, 0.02042972, 0.1612821, 151.8054, 2.730057, 1.980072, 85.42546
 
1.109999, 0.2822631, -0.06324536, 69.49146, 12.12089, -0.10576334006310734429652, 12167.1, -1235.655, -3.194287, 0.02042972, 0.1612821, 153.1872, 2.730057, 1.979601, 85.46713
 
1.119999, 0.2941953, -0.06042273, 70.03625, 12.13158, -0.11011752612288647265072, 12386.22, -1236.17, -3.194287, 0.02042972, 0.1612821, 154.572, 2.730057, 1.97913, 85.50881
 
1.129999, 0.3057011, -0.05748077, 70.61265, 12.17167, -0.11415424504624714882038, 12608.12, -1236.684, -3.194287, 0.02042972, 0.1612821, 155.9621, 2.730057, 1.978659, 85.55049
 
1.139999, 0.3167139, -0.05442376, 71.19739, 12.21787, -0.11786536876717806381834, 12832.81, -1237.199, -3.194287, 0.02042972, 0.1612821, 157.3575, 2.730057, 1.978188, 85.59217
 
1.149999, 0.327172, -0.05125662, 71.77947, 12.25979, -0.12124371434362271202804, 13060.07, -1237.714, -3.194287, 0.02042972, 0.1612821, 158.7569, 2.730057, 1.977717, 85.63385
 
1.159999, 0.3370177, -0.0479849, 72.34816, 12.28702, -0.12428304395747939120352, 13289.75, -1238.229, -3.194287, 0.02042972, 0.1612821, 160.1591, 2.730057, 1.977245, 85.67552
 
1.169999, 0.3462167, -0.04461472, 72.91634, 12.31254, -0.1269802386996972502218, 13521.82, -1238.745, -3.194287, 0.02042972, 0.1612821, 161.564, 2.730057, 1.976774, 85.7172
 
1.179999, 0.3547062, -0.04115256, 73.47375, 12.32681, -0.12932943880175650818516, 13755.96, -1239.261, -3.194287, 0.02042972, 0.1612821, 162.9696, 2.730057, 1.976303, 85.75888
 
1.189999, 0.3624473, -0.0376055, 74.02641, 12.33589, -0.13132828145377015666710, 13992.18, -1239.777, -3.194287, 0.02042972, 0.1612821, 164.3758, 2.730057, 1.975832, 85.80056
 
1.199999, 0.3693973, -0.03398103, 74.57693, 12.34236, -0.13297412030866474622994, 14230.47, -1240.294, -3.194287, 0.02042972, 0.1612821, 165.7828, 2.730057, 1.975361, 85.84224
 
1.209999, 0.3755101, -0.03028705, 75.13053, 12.35144, -0.13426308035822558305422, 14470.84, -1240.811, -3.194287, 0.02042972, 0.1612821, 167.1906, 2.730057, 1.97489, 85.88392
 
1.219999, 0.3807378, -0.02653195, 75.68286, 12.35878, -0.13519251525537921770226, 14713.29, -1241.328, -3.194287, 0.02042972, 0.1612821, 168.599, 2.730057, 1.974418, 85.92559
 
1.229999, 0.3850414, -0.02272457, 76.23573, 12.36613, -0.13576176341335728781464, 14957.86, -1241.845, -3.194287, 0.02042972, 0.1612821, 170.0084, 2.730057, 1.973947, 85.96727
 
1.239999, 0.3883929, -0.01887416, 76.80402, 12.38741, -0.13597016324539143103194, 15204.99, -1242.364, -3.194287, 0.02042972, 0.1612821, 171.4212, 2.730057, 1.973476, 86.00895
 
1.249999, 0.390741, -0.01499023, 77.38326, 12.41829, -0.13581516291680367825354, 15454.65, -1242.882, -3.194287, 0.02042972, 0.1612821, 172.8372, 2.730057, 1.973005, 86.05063
 
1.259999, 0.3920383, -0.01108282, 77.94819, 12.43438, -0.13529969231185391992830, 15706.4, -1243.4, -3.194287, 0.02042972, 0.1612821, 174.2538, 2.730057, 1.972534, 86.09231
 
1.269999, 0.3922546, -0.00716244, 78.50494, 12.44176, -0.13442630326522012515684, 15960.31, -1243.919, -3.194287, 0.02042972, 0.1612821, 175.6715, 2.730057, 1.972063, 86.13398
 
1.279999, 0.3913727, -0.003239894, 79.07803, 12.46399, -0.13319858724793054674744, 16216.81, -1244.438, -3.194287, 0.02042972, 0.1612821, 177.0926, 2.730057, 1.971591, 86.17566
 
1.289999, 0.3893563, 0.0006738324, 79.65947, 12.49321, -0.13161928511945411447484, 16475.87, -1244.958, -3.194287, 0.02042972, 0.1612821, 178.5169, 2.730057, 1.97112, 86.21734
 
1.299999, 0.3861664, 0.004567396, 80.23004, 12.51111, -0.12969227188800552215850, 16737.04, -1245.478, -3.194287, 0.02042972, 0.1612821, 179.9418, 2.730057, 1.970649, 86.25902
 
1.309999, 0.3817909, 0.00842906, 80.79055, 12.51852, -0.12742662074355088215618, 17000.33, -1245.998, -3.194287, 0.02042972, 0.1612821, 181.3675, 2.730057, 1.970178, 86.3007
 
1.319999, 0.3762107, 0.01224697, 81.34963, 12.5242, -0.12482894755377381806208, 17265.67, -1246.519, -3.194287, 0.02042972, 0.1612821, 182.7935, 2.730057, 1.969707, 86.34237
 
1.329999, 0.3694113, 0.01600908, 81.90902, 12.52987, -0.12190728587229015852630, 17533.07, -1247.039, -3.194287, 0.02042972, 0.1612821, 184.2199, 2.730057, 1.969236, 86.38405
 
1.339999, 0.3613837, 0.01970319, 82.46874, 12.53555, -0.11867033083948409455836, 17802.52, -1247.561, -3.194287, 0.02042972, 0.1612821, 185.6467, 2.730057, 1.968764, 86.42573
 
1.349999, 0.3521266, 0.02331703, 83.02786, 12.54034, -0.11512923491802230593134, 18074.02, -1248.082, -3.194287, 0.02042972, 0.1612821, 187.0738, 2.730057, 1.968293, 86.46741
 
1.359999, 0.3416355, 0.02683829, 83.58817, 12.54602, -0.11129335483505734601418, 18347.56, -1248.604, -3.194287, 0.02042972, 0.1612821, 188.5013, 2.730057, 1.967822, 86.50909
 
1.369999, 0.3299198, 0.03025465, 84.14789, 12.55081, -0.10717582781356098165822, 18623.16, -1249.126, -3.194287, 0.02042972, 0.1612821, 189.9292, 2.730057, 1.967351, 86.55076
 
1.379999, 0.3169934, 0.03355384, 84.70881, 12.55649, -0.10279054717566882241128, 18900.8, -1249.648, -3.194287, 0.02042972, 0.1612821, 191.3574, 2.730057, 1.96688, 86.59244
 
1.389999, 0.3028686, 0.03672378, 85.26912, 12.56128, -0.09815008306997975310234, 19180.49, -1250.171, -3.194287, 0.02042972, 0.1612821, 192.786, 2.730057, 1.966409, 86.63412
 
1.399999, 0.2875758, 0.03975246, 85.83774, 12.57311, -0.0932702663227366356765545197, 19462.74, -1250.694, -3.194287, 0.02042972, 0.1612821, 194.2175, 2.730057, 1.965937, 86.6758
 
1.409999, 0.2711362, 0.04262822, 86.43375, 12.61044, -0.0881667198329127478995234803, 19747.91, -1251.218, -3.194287, 0.02042972, 0.1612821, 195.6536, 2.730057, 1.965466, 86.71748
 
1.419999, 0.2535838, 0.04533958, 87.03434, 12.65045, -0.0828540930218068804287785197, 20036, -1251.741, -3.194287, 0.02042972, 0.1612821, 197.0944, 2.730057, 1.964995, 86.75915
 
1.429999, 0.2349613, 0.04787542, 87.62808, 12.68258, -0.077351562454462655240562, 20326.57, -1252.266, -3.194287, 0.02042972, 0.1612821, 198.5375, 2.730057, 1.964524, 86.80083
 
1.439999, 0.2153206, 0.05022504, 88.20858, 12.70064, -0.0716785882331090011735505197, 20619.52, -1252.79, -3.194287, 0.02042972, 0.1612821, 199.9824, 2.730057, 1.964053, 86.84251
 
1.449999, 0.1947126, 0.05237824, 88.78801, 12.71696, -0.0658561048533450964237205197, 20914.78, -1253.314, -3.194287, 0.02042972, 0.1612821, 201.4287, 2.730057, 1.963582, 86.88419
 
1.459999, 0.1731949, 0.05432537, 89.36171, 12.72711, -0.059903487356244410088372, 21212.19, -1253.84, -3.194287, 0.02042972, 0.1612821, 202.8757, 2.730057, 1.96311, 86.92587
 
1.469999, 0.1508283, 0.05605732, 89.93179, 12.73374, -0.053841263834105082352146, 21511.48, -1254.365, -3.194287, 0.02042972, 0.1612821, 204.3222, 2.730057, 1.962639, 86.96754
 
1.479999, 0.127698, 0.05756561, 90.47688, 12.71654, -0.047691720309781471206186, 21812.05, -1254.891, -3.194287, 0.02042972, 0.1612821, 205.7652, 2.730057, 1.962168, 87.00922
 
1.489999, 0.1038796, 0.05884259, 91.01325, 12.69135, -0.0414775492094283110662025197, 22114.14, -1255.417, -3.194287, 0.02042972, 0.1612821, 207.2059, 2.730057, 1.961697, 87.0509
 
1.499999, 0.07943939, 0.05988139, 91.57477, 12.69088, -0.035220998750941956813306, 22418.35, -1255.943, -3.194287, 0.02042972, 0.1612821, 208.6473, 2.730057, 1.961226, 87.09258
 
1.509999, 0.05447384, 0.06067578, 92.14756, 12.70101, -0.028944184834864523782350, 22724.87, -1256.469, -3.194287, 0.02042972, 0.1612821, 210.0902, 2.730057, 1.960755, 87.13425
 
1.519999, 0.02907671, 0.06122052, 92.73595, 12.72531, -0.022670385864202913503608, 23034.12, -1256.996, -3.194287, 0.02042972, 0.1612821, 211.5366, 2.730057, 1.960284, 87.17593
 
1.529999, 0.003351778, 0.06151128, 93.3308, 12.75495, -0.016422814083287096759016, 23345.93, -1257.524, -3.194287, 0.02042972, 0.1612821, 212.9855, 2.730057, 1.959812, 87.21761
 
1.539999, -0.0225777, 0.0615448, 93.90918, 12.76778, -0.010225853690151000510054, 23659.87, -1258.051, -3.194287, 0.02042972, 0.1612821, 214.435, 2.730057, 1.959341, 87.25928
 
1.549999, -0.04861403, 0.06131902, 94.4856, 12.77796, -0.0041025118372264032072378, 23976.13, -1258.579, -3.194287, 0.02042972, 0.1612821, 215.8861, 2.730057, 1.95887, 87.30096
 
1.559999, -0.0746548, 0.06083288, 95.07763, 12.80234, 0.0019234633458743414051268520, 24295.16, -1259.108, -3.194287, 0.02042972, 0.1612821, 217.3405, 2.730057, 1.958399, 87.34264
 
1.569999, -0.1005811, 0.06008633, 95.67699, 12.83296, 0.0078295618419197098031784, 24616.77, -1259.636, -3.194287, 0.02042972, 0.1612821, 218.7975, 2.730057, 1.957928, 87.38432
 
1.579999, -0.1262483, 0.05908052, 96.25896, 12.84584, 0.013591251068414842542534, 24940.52, -1260.165, -3.194287, 0.02042972, 0.1612821, 220.2552, 2.730057, 1.957456, 87.42599
 
1.589999, -0.1515441, 0.05781804, 96.83594, 12.85339, 0.019186507746964920932712, 25266.4, -1260.694, -3.194287, 0.02042972, 0.1612821, 221.7133, 2.730057, 1.956985, 87.46767
 
1.599999, -0.1763474, 0.0563026, 97.41222, 12.86006, 0.024593609148592744303842, 25594.36, -1261.224, -3.194287, 0.02042972, 0.1612821, 223.1718, 2.730057, 1.956514, 87.50935
 
1.609999, -0.2005256, 0.05453913, 97.98698, 12.86496, 0.0297899951644972507120974803, 25924.39, -1261.754, -3.194287, 0.02042972, 0.1612821, 224.6305, 2.730057, 1.956043, 87.55103
 
1.619999, -0.2239542, 0.05253387, 98.56192, 12.86985, 0.0347554117883268149007294803, 26256.48, -1262.284, -3.194287, 0.02042972, 0.1612821, 226.0895, 2.730057, 1.955572, 87.5927
 
1.629999, -0.2465059, 0.05029432, 99.13796, 12.87563, 0.0394699169046349912376825197, 26590.63, -1262.814, -3.194287, 0.02042972, 0.1612821, 227.5487, 2.730057, 1.955101, 87.63438
 
1.639999, -0.2680539, 0.04782927, 99.71331, 12.88051, 0.043914815961596241614466, 26926.84, -1263.345, -3.194287, 0.02042972, 0.1612821, 229.0083, 2.730057, 1.95463, 87.67606
 
1.649999, -0.2884706, 0.04514873, 100.2898, 12.8863, 0.0480715089197797521604854803, 27265.11, -1263.876, -3.194287, 0.02042972, 0.1612821, 230.468, 2.730057, 1.954158, 87.71774
 
