 Time (s),Altitude (ft),Vertical velocity (ft/s),Total velocity (ft/s),Mass (lb),Mach number (?)
25.345,6302.4,-134.84,183.67,16.49,0.17255
25.395,6295.6,-136.37,184.72,16.49,0.17365
25.445,6288.8,-137.89,185.78,16.49,0.17459
25.495,6281.9,-139.42,186.85,16.49,0.17543
25.545,6274.8,-140.94,187.92,16.49,0.17619
25.595,6267.8,-142.46,189,16.49,0.17726
25.645,6260.6,-143.97,190.08,16.49,0.17816
25.695,6253.4,-145.49,191.16,16.49,0.17898
25.745,6246,-146.99,192.25,16.49,0.1797
25.795,6238.7,-148.49,193.34,16.49,0.18056
25.845,6231.2,-149.99,194.44,16.49,0.18187
25.895,6223.7,-151.49,195.54,16.49,0.18291
25.945,6216,-152.99,196.65,16.49,0.18397
25.995,6208.4,-154.49,197.75,16.49,0.18519
26.045,6200.6,-155.99,198.87,16.49,0.18644
26.095,6192.8,-157.5,199.98,16.49,0.18762
26.145,6184.9,-159,201.1,16.49,0.1886
26.195,6176.9,-160.5,202.22,16.49,0.18941
26.245,6168.8,-161.99,203.35,16.49,0.19039
26.295,6160.7,-163.48,204.47,16.49,0.19138
26.345,6152.5,-164.96,205.6,16.49,0.19229
26.395,6144.2,-166.44,206.74,16.49,0.1933
26.445,6135.8,-167.91,207.87,16.49,0.19453
26.495,6127.4,-169.39,209.01,16.49,0.19569
26.545,6118.9,-170.87,210.15,16.49,0.19667
26.595,6110.3,-172.34,211.3,16.49,0.19739
26.645,6101.6,-173.81,212.44,16.49,0.19811
26.695,6092.9,-175.27,213.59,16.49,0.19927
26.745,6084.1,-176.73,214.74,16.49,0.20022
26.795,6075.2,-178.19,215.9,16.49,0.2011
26.845,6066.3,-179.65,217.05,16.49,0.20205
26.895,6057.3,-181.11,218.21,16.49,0.20304
26.945,6048.2,-182.57,219.37,16.49,0.20417
26.995,6039,-184.03,220.53,16.49,0.20518
27.045,6029.8,-185.49,221.69,16.49,0.20622
27.095,6020.5,-186.95,222.86,16.49,0.20727
27.145,6011.1,-188.41,224.03,16.49,0.20841
27.195,6001.6,-189.87,225.19,16.49,0.20946
27.245,5992.1,-191.34,226.36,16.49,0.21053
27.295,5982.5,-192.8,227.54,16.49,0.21138
27.345,5972.8,-194.25,228.71,16.49,0.21249
27.395,5963.1,-195.71,229.88,16.49,0.21372
27.445,5953.2,-197.16,231.06,16.49,0.21462
27.495,5943.4,-198.61,232.23,16.49,0.21592
27.545,5933.4,-200.05,233.41,16.49,0.21693
27.595,5923.3,-201.49,234.59,16.49,0.21798
27.645,5913.2,-202.93,235.77,16.49,0.21898
27.695,5903.1,-204.36,236.95,16.49,0.21999
27.745,5892.8,-205.78,238.13,16.49,0.2209
27.795,5882.5,-207.2,239.31,16.49,0.22178
27.845,5872.1,-208.61,240.49,16.49,0.22299
27.895,5861.6,-210.02,241.67,16.49,0.22399
27.945,5851.1,-211.43,242.86,16.49,0.22498
27.995,5840.5,-212.84,244.04,16.49,0.22579
28.045,5829.8,-214.24,245.23,16.49,0.22696
28.095,5819,-215.65,246.41,16.49,0.22823
28.145,5808.2,-217.06,247.6,16.49,0.2293
28.195,5797.3,-218.48,248.78,16.49,0.23037
28.245,5786.4,-219.9,249.97,16.49,0.23159
28.295,5775.4,-221.32,251.15,16.49,0.23255
28.345,5764.2,-222.74,252.34,16.49,0.23373
28.395,5753.1,-224.16,253.53,16.49,0.2351
28.445,5741.8,-225.58,254.71,16.49,0.23632
28.495,5730.5,-227.01,255.9,16.49,0.23731
28.545,5719.1,-228.42,257.09,16.49,0.23845
28.595,5707.7,-229.83,258.27,16.49,0.2394
28.645,5696.2,-231.22,259.46,16.49,0.24049
28.695,5684.6,-232.61,260.65,16.49,0.24159
28.745,5672.9,-233.99,261.83,16.49,0.24266
28.795,5661.2,-235.36,263.02,16.49,0.24364
28.845,5649.4,-236.72,264.2,16.49,0.24456
28.895,5637.5,-238.08,265.38,16.49,0.24577
28.945,5625.5,-239.43,266.56,16.49,0.24677
28.995,5613.5,-240.78,267.75,16.49,0.24747
29.045,5601.5,-242.13,268.93,16.49,0.24848
29.095,5589.3,-243.48,270.11,16.49,0.24947
29.145,5577.1,-244.83,271.29,16.49,0.25046
29.195,5564.8,-246.18,272.47,16.49,0.25144
29.245,5552.5,-247.54,273.66,16.49,0.25244
29.295,5540.1,-248.91,274.84,16.49,0.25363
29.345,5527.6,-250.28,276.02,16.49,0.25478
29.395,5515.1,-251.67,277.2,16.49,0.25588
29.445,5502.4,-253.05,278.38,16.49,0.25725
29.495,5489.8,-254.44,279.56,16.49,0.25848
29.545,5477,-255.83,280.74,16.49,0.25956
29.595,5464.2,-257.21,281.91,16.49,0.26073
29.645,5451.3,-258.58,283.09,16.49,0.2617
29.695,5438.3,-259.93,284.26,16.49,0.26257
29.745,5425.3,-261.27,285.44,16.49,0.26348
29.795,5412.2,-262.58,286.61,16.49,0.26454
29.845,5399,-263.89,287.78,16.49,0.26551
29.895,5385.8,-265.18,288.95,16.49,0.26655
29.945,5372.5,-266.47,290.11,16.49,0.26761
29.995,5359.2,-267.76,291.28,16.49,0.26871
30.045,5345.7,-269.05,292.44,16.49,0.26967
30.095,5332.2,-270.34,293.61,16.49,0.27062
30.145,5318.7,-271.65,294.77,16.49,0.27192
30.195,5305.1,-272.96,295.94,16.49,0.27296
30.245,5291.4,-274.29,297.1,16.49,0.27387
30.295,5277.7,-275.61,298.26,16.49,0.27484
30.345,5263.8,-276.94,299.42,16.49,0.27592
30.395,5250,-278.28,300.58,16.49,0.27691
30.445,5236,-279.61,301.74,16.49,0.2778
30.495,5222,-280.93,302.9,16.49,0.27876
30.545,5207.9,-282.24,304.06,16.49,0.27977
30.595,5193.8,-283.55,305.21,16.49,0.28077
30.645,5179.6,-284.85,306.36,16.49,0.28188
30.695,5165.3,-286.14,307.52,16.49,0.28293
30.745,5151,-287.42,308.67,16.49,0.28406
30.795,5136.6,-288.7,309.81,16.49,0.28515
30.845,5122.1,-289.97,310.96,16.49,0.286
30.895,5107.6,-291.23,312.1,16.49,0.28702
30.945,5093,-292.49,313.25,16.49,0.2882
30.995,5078.3,-293.75,314.39,16.49,0.28902
31.045,5063.6,-295,315.53,16.49,0.29018
31.095,5048.8,-296.26,316.66,16.49,0.29128
31.145,5034,-297.53,317.8,16.49,0.2923
31.195,5019.1,-298.8,318.94,16.49,0.29341
31.245,5004.1,-300.07,320.07,16.49,0.29434
31.295,4989,-301.34,321.2,16.49,0.29529
31.345,4973.9,-302.6,322.33,16.49,0.29625
31.395,4958.8,-303.87,323.46,16.49,0.29727
31.445,4943.6,-305.12,324.59,16.49,0.29795
31.495,4928.3,-306.36,325.72,16.49,0.29903
31.545,4912.9,-307.61,326.84,16.49,0.30013
31.595,4897.5,-308.85,327.96,16.49,0.30127
31.645,4882,-310.09,329.08,16.49,0.30217
31.695,4866.5,-311.33,330.2,16.49,0.30324
31.745,4850.9,-312.56,331.31,16.49,0.30431
31.795,4835.2,-313.79,332.43,16.49,0.30537
31.845,4819.5,-315.02,333.54,16.49,0.30634
31.895,4803.7,-316.24,334.65,16.49,0.30751
31.945,4787.9,-317.46,335.75,16.49,0.30841
31.995,4772,-318.68,336.86,16.49,0.30928
32.045,4756,-319.88,337.96,16.49,0.31016
32.095,4740,-321.08,339.06,16.49,0.3109
32.145,4723.9,-322.27,340.16,16.49,0.31183
32.195,4707.8,-323.47,341.26,16.49,0.31286
32.245,4691.6,-324.66,342.35,16.49,0.31384
32.295,4675.3,-325.87,343.45,16.49,0.31494
32.345,4659,-327.08,344.54,16.49,0.31597
32.395,4642.6,-328.29,345.63,16.49,0.31689
32.445,4626.2,-329.5,346.72,16.49,0.31791
32.495,4609.7,-330.7,347.8,16.49,0.31899
32.545,4593.1,-331.91,348.89,16.49,0.31985
32.595,4576.5,-333.09,349.97,16.49,0.32065
32.645,4559.8,-334.27,351.05,16.49,0.3216
32.695,4543,-335.44,352.12,16.49,0.32265
32.745,4526.2,-336.6,353.19,16.49,0.32357
32.795,4509.4,-337.76,354.27,16.49,0.32449
32.845,4492.5,-338.91,355.33,16.49,0.32543
32.895,4475.5,-340.06,356.4,16.49,0.32634
32.945,4458.5,-341.21,357.46,16.49,0.32716
32.995,4441.4,-342.36,358.53,16.49,0.32811
33.045,4424.2,-343.51,359.59,16.49,0.32895
33.095,4407,-344.67,360.65,16.49,0.32989
33.145,4389.8,-345.83,361.7,16.49,0.3308
33.195,4372.4,-346.99,362.76,16.49,0.33186
33.245,4355.1,-348.15,363.81,16.49,0.33277
33.295,4337.6,-349.31,364.86,16.49,0.33364
33.345,4320.1,-350.46,365.91,16.49,0.33475
33.395,4302.6,-351.61,366.95,16.49,0.33567
33.445,4285,-352.75,367.99,16.49,0.33654
33.495,4267.3,-353.87,369.03,16.49,0.33749
33.545,4249.6,-354.99,370.07,16.49,0.33844
33.595,4231.8,-356.09,371.1,16.49,0.33932
33.645,4214,-357.19,372.13,16.49,0.34016
33.695,4196.1,-358.29,373.16,16.49,0.34107
33.745,4178.1,-359.38,374.18,16.49,0.34191
33.795,4160.1,-360.48,375.21,16.49,0.34287
33.845,4142.1,-361.59,376.23,16.49,0.34377
33.895,4124,-362.7,377.25,16.49,0.34475
33.945,4105.8,-363.81,378.26,16.49,0.34558
33.995,4087.6,-364.93,379.28,16.49,0.34644
34.045,4069.3,-366.04,380.29,16.49,0.34752
34.095,4051,-367.15,381.3,16.49,0.34847
34.145,4032.6,-368.26,382.31,16.49,0.34942
34.195,4014.2,-369.35,383.31,16.49,0.35037
34.245,3995.7,-370.44,384.31,16.49,0.35129
34.295,3977.1,-371.51,385.31,16.49,0.35208
34.345,3958.5,-372.56,386.3,16.49,0.35298
34.395,3939.9,-373.61,387.29,16.49,0.35389
34.445,3921.2,-374.65,388.28,16.49,0.35458
34.495,3902.4,-375.69,389.27,16.49,0.35549
34.545,3883.6,-376.74,390.25,16.49,0.35632
34.595,3864.7,-377.79,391.23,16.49,0.35713
34.645,3845.8,-378.85,392.21,16.49,0.35793
34.695,3826.9,-379.91,393.19,16.49,0.35879
34.745,3807.8,-380.98,394.16,16.49,0.35949
34.795,3788.8,-382.05,395.14,16.49,0.36029
34.845,3769.6,-383.11,396.11,16.49,0.36126
34.895,3750.4,-384.17,397.08,16.49,0.36224
34.945,3731.2,-385.22,398.04,16.49,0.36292
34.995,3711.9,-386.26,399,16.49,0.36384
35.045,3692.6,-387.29,399.96,16.49,0.36463
35.095,3673.2,-388.3,400.92,16.49,0.36549
35.145,3653.8,-389.31,401.87,16.49,0.36641
35.195,3634.3,-390.31,402.82,16.49,0.36715
35.245,3614.7,-391.31,403.76,16.49,0.368
35.295,3595.1,-392.32,404.71,16.49,0.36883
35.345,3575.5,-393.32,405.65,16.49,0.36967
35.395,3555.8,-394.34,406.59,16.49,0.37048
35.445,3536.1,-395.35,407.52,16.49,0.37132
35.495,3516.3,-396.37,408.46,16.49,0.37217
35.545,3496.4,-397.39,409.39,16.49,0.3729
35.595,3476.5,-398.39,410.32,16.49,0.37371
35.645,3456.6,-399.39,411.25,16.49,0.37453
35.695,3436.6,-400.39,412.17,16.49,0.3754
35.745,3416.5,-401.37,413.09,16.49,0.37622
35.795,3396.4,-402.35,414,16.49,0.37708
35.845,3376.3,-403.32,414.92,16.49,0.37781
35.895,3356.1,-404.28,415.83,16.49,0.37857
35.945,3335.9,-405.24,416.73,16.49,0.3794
35.995,3315.6,-406.2,417.64,16.49,0.38018
36.045,3295.3,-407.16,418.54,16.49,0.38093
36.095,3274.9,-408.13,419.44,16.49,0.38165
36.145,3254.4,-409.09,420.34,16.49,0.38237
36.195,3234,-410.05,421.23,16.49,0.38305
36.245,3213.4,-411.01,422.13,16.49,0.38375
36.295,3192.9,-411.97,423.02,16.49,0.38442
36.345,3172.2,-412.92,423.9,16.49,0.38517
36.395,3151.6,-413.87,424.79,16.49,0.38595
36.445,3130.9,-414.81,425.67,16.49,0.38661
36.495,3110.1,-415.75,426.55,16.49,0.38734
36.545,3089.3,-416.68,427.42,16.49,0.3881
36.595,3068.4,-417.62,428.3,16.49,0.38893
36.645,3047.5,-418.55,429.17,16.49,0.38967
36.695,3026.6,-419.47,430.03,16.49,0.39037
36.745,3005.6,-420.39,430.9,16.49,0.39115
36.795,2984.5,-421.31,431.76,16.49,0.39198
36.845,2963.4,-422.23,432.61,16.49,0.3928
36.895,2942.3,-423.15,433.47,16.49,0.39349
36.945,2921.1,-424.06,434.32,16.49,0.39432
36.995,2899.9,-424.97,435.17,16.49,0.39505
37.045,2878.6,-425.87,436.02,16.49,0.39579
37.095,2857.3,-426.76,436.86,16.49,0.39653
37.145,2836,-427.65,437.7,16.49,0.39734
37.195,2814.6,-428.54,438.53,16.49,0.39805
37.245,2793.1,-429.43,439.37,16.49,0.39874
37.295,2771.6,-430.31,440.2,16.49,0.39942
37.345,2750.1,-431.19,441.02,16.49,0.40019
37.395,2728.5,-432.07,441.85,16.49,0.4009
37.445,2706.9,-432.94,442.67,16.49,0.40154
37.495,2685.2,-433.82,443.49,16.49,0.40238
37.545,2663.5,-434.7,444.3,16.49,0.40308
37.595,2641.7,-435.57,445.12,16.49,0.4039
37.645,2619.9,-436.44,445.93,16.49,0.40453
37.695,2598.1,-437.3,446.73,16.49,0.40512
37.745,2576.2,-438.14,447.54,16.49,0.40579
37.795,2554.3,-438.98,448.34,16.49,0.40648
37.845,2532.3,-439.82,449.13,16.49,0.40722
37.895,2510.3,-440.66,449.93,16.49,0.40792
37.945,2488.2,-441.51,450.72,16.49,0.40851
37.995,2466.1,-442.35,451.51,16.49,0.4093
38.045,2444,-443.2,452.29,16.49,0.41002
38.095,2421.8,-444.04,453.08,16.49,0.41072
38.145,2399.6,-444.88,453.86,16.49,0.41122
38.195,2377.3,-445.7,454.63,16.49,0.41184
38.245,2355,-446.52,455.41,16.49,0.41248
38.295,2332.7,-447.33,456.18,16.49,0.41321
38.345,2310.3,-448.14,456.94,16.49,0.41385
38.395,2287.9,-448.95,457.71,16.49,0.41447
38.445,2265.4,-449.76,458.47,16.49,0.41508
38.495,2242.9,-450.56,459.23,16.49,0.41574
38.545,2220.3,-451.37,459.99,16.49,0.41638
38.595,2197.7,-452.18,460.74,16.49,0.41699
38.645,2175.1,-452.98,461.49,16.49,0.4177
38.695,2152.5,-453.78,462.24,16.49,0.41834
38.745,2129.7,-454.58,462.98,16.49,0.41906
38.795,2107,-455.37,463.72,16.49,0.41973
38.845,2084.2,-456.16,464.46,16.49,0.42045
38.895,2061.4,-456.94,465.2,16.49,0.42107
38.945,2038.5,-457.7,465.93,16.49,0.42166
38.995,2015.6,-458.46,466.65,16.49,0.42214
39.045,1992.7,-459.21,467.38,16.49,0.42274
39.095,1969.7,-459.97,468.1,16.49,0.42337
39.145,1946.7,-460.73,468.82,16.49,0.42405
39.195,1923.6,-461.51,469.54,16.49,0.42469
39.245,1900.5,-462.28,470.25,16.49,0.42528
39.295,1877.4,-463.05,470.96,16.49,0.42583
39.345,1854.2,-463.82,471.67,16.49,0.42652
39.395,1831,-464.57,472.38,16.49,0.42708
39.445,1807.8,-465.31,473.08,16.49,0.42771
39.495,1784.5,-466.04,473.78,16.49,0.42826
39.545,1761.2,-466.77,474.47,16.49,0.42884
39.595,1737.8,-467.49,475.16,16.49,0.42944
39.645,1714.4,-468.21,475.85,16.49,0.43007
39.695,1691,-468.94,476.54,16.49,0.43065
39.745,1667.5,-469.67,477.22,16.49,0.43123
39.795,1644,-470.4,477.9,16.49,0.43179
39.845,1620.5,-471.13,478.58,16.49,0.43242
39.895,1596.9,-471.86,479.26,16.49,0.43294
39.945,1573.3,-472.57,479.93,16.49,0.43347
39.995,1549.6,-473.28,480.6,16.49,0.434
40.045,1526,-473.98,481.26,16.49,0.43454
40.095,1502.2,-474.67,481.92,16.49,0.43503
40.145,1478.5,-475.35,482.58,16.49,0.43557
40.195,1454.7,-476.05,483.24,16.49,0.43612
40.245,1430.9,-476.74,483.89,16.49,0.43659
40.295,1407,-477.43,484.55,16.49,0.43714
40.345,1383.1,-478.13,485.2,16.49,0.43761
40.395,1359.2,-478.83,485.84,16.49,0.43817
40.445,1335.3,-479.52,486.49,16.49,0.43873
40.495,1311.3,-480.21,487.13,16.49,0.43932
40.545,1287.2,-480.89,487.76,16.49,0.43989
40.595,1263.2,-481.56,488.4,16.49,0.44036
40.645,1239.1,-482.21,489.03,16.49,0.44086
40.695,1215,-482.86,489.65,16.49,0.44139
40.745,1190.8,-483.51,490.28,16.49,0.44198
40.795,1166.6,-484.17,490.9,16.49,0.44245
40.845,1142.4,-484.82,491.52,16.49,0.44297
40.895,1118.1,-485.48,492.13,16.49,0.44347
40.945,1093.8,-486.14,492.75,16.49,0.444
40.995,1069.5,-486.8,493.36,16.49,0.44456
41.045,1045.2,-487.46,493.97,16.49,0.44516
41.095,1020.8,-488.11,494.57,16.49,0.44575
41.145,996.34,-488.75,495.17,16.49,0.44626
41.195,971.89,-489.37,495.77,16.49,0.44676
41.245,947.4,-489.99,496.36,16.49,0.44729
41.295,922.89,-490.6,496.95,16.49,0.44773
41.345,898.34,-491.2,497.54,16.49,0.44818
41.395,873.77,-491.81,498.12,16.49,0.44859
41.445,849.16,-492.42,498.7,16.49,0.44897
41.495,824.53,-493.04,499.28,16.49,0.44947
41.545,799.86,-493.67,499.86,16.49,0.44989
41.595,775.16,-494.3,500.44,16.49,0.45037
41.645,750.43,-494.92,501.01,16.49,0.45084
41.695,725.67,-495.53,501.58,16.49,0.45124
41.745,700.88,-496.13,502.15,16.49,0.45174
41.795,676.05,-496.72,502.71,16.49,0.45224
41.845,651.2,-497.3,503.27,16.49,0.45267
41.895,626.32,-497.88,503.83,16.49,0.45315
41.945,601.42,-498.46,504.38,16.49,0.45358
41.995,576.48,-499.04,504.93,16.49,0.45405
42.045,551.51,-499.62,505.48,16.49,0.45446
42.095,526.52,-500.21,506.03,16.49,0.45484
42.145,501.49,-500.79,506.58,16.49,0.4553
42.195,476.44,-501.37,507.12,16.49,0.45575
42.245,451.35,-501.95,507.66,16.49,0.45616
42.295,426.24,-502.52,508.19,16.49,0.45661
42.345,401.1,-503.08,508.72,16.49,0.45705
42.395,375.93,-503.64,509.25,16.49,0.45751
42.445,350.74,-504.19,509.78,16.49,0.45794
42.495,325.52,-504.74,510.3,16.49,0.45838
42.545,300.27,-505.28,510.82,16.49,0.45876
42.595,274.99,-505.83,511.34,16.49,0.45928
42.645,249.68,-506.39,511.86,16.49,0.45978
42.695,224.35,-506.94,512.37,16.49,0.46024
42.745,198.99,-507.49,512.88,16.49,0.46067
42.795,173.6,-508.03,513.39,16.49,0.46104
42.845,148.18,-508.55,513.89,16.49,0.46139
42.895,122.74,-509.07,514.39,16.49,0.46189
42.945,97.278,-509.59,514.89,16.49,0.46236
42.995,71.785,-510.11,515.38,16.49,0.46274
43.045,46.266,-510.64,515.87,16.49,0.46316
43.095,20.721,-511.16,516.36,16.49,0.46357
