 Time (s),Altitude (ft),Vertical velocity (ft/s),Total velocity (ft/s),Mass (lb),Mach number (?)
25.064,2652,-237.78,264.86,16.49,0.24265
25.114,2640.1,-239.05,266.01,16.49,0.2437
25.164,2628.1,-240.33,267.17,16.49,0.24475
25.214,2616,-241.61,268.32,16.49,0.24566
25.264,2603.9,-242.9,269.47,16.49,0.24653
25.314,2591.7,-244.2,270.63,16.49,0.2474
25.364,2579.5,-245.52,271.78,16.49,0.24829
25.414,2567.2,-246.86,272.94,16.49,0.24926
25.464,2554.8,-248.23,274.1,16.49,0.25026
25.514,2542.4,-249.62,275.25,16.49,0.25111
25.564,2529.8,-251.03,276.41,16.49,0.25201
25.614,2517.3,-252.45,277.57,16.49,0.25301
25.664,2504.6,-253.86,278.72,16.49,0.25393
25.714,2491.9,-255.27,279.87,16.49,0.25507
25.764,2479.1,-256.67,281.03,16.49,0.25598
25.814,2466.2,-258.04,282.18,16.49,0.2569
25.864,2453.3,-259.39,283.33,16.49,0.25801
25.914,2440.3,-260.71,284.49,16.49,0.2591
25.964,2427.2,-262,285.63,16.49,0.26007
26.014,2414.1,-263.26,286.78,16.49,0.26092
26.064,2400.9,-264.5,287.92,16.49,0.26202
26.114,2387.6,-265.73,289.07,16.49,0.26314
26.164,2374.3,-266.95,290.2,16.49,0.26422
26.214,2360.9,-268.17,291.34,16.49,0.26536
26.264,2347.5,-269.41,292.48,16.49,0.26649
26.314,2334,-270.67,293.61,16.49,0.26747
26.364,2320.4,-271.95,294.75,16.49,0.2685
26.414,2306.8,-273.25,295.88,16.49,0.26946
26.464,2293.1,-274.58,297.02,16.49,0.27054
26.514,2279.3,-275.92,298.15,16.49,0.27164
26.564,2265.5,-277.28,299.29,16.49,0.2727
26.614,2251.6,-278.64,300.42,16.49,0.27366
26.664,2237.6,-279.99,301.55,16.49,0.27468
26.714,2223.6,-281.32,302.68,16.49,0.27563
26.764,2209.5,-282.63,303.81,16.49,0.27648
26.814,2195.3,-283.91,304.93,16.49,0.27748
26.864,2181.1,-285.15,306.06,16.49,0.27849
26.914,2166.8,-286.38,307.18,16.49,0.27965
26.964,2152.5,-287.58,308.29,16.49,0.28067
27.014,2138.1,-288.77,309.41,16.49,0.28163
27.064,2123.6,-289.94,310.52,16.49,0.28253
27.114,2109.1,-291.12,311.63,16.49,0.28352
27.164,2094.5,-292.3,312.73,16.49,0.28454
27.214,2079.8,-293.51,313.84,16.49,0.28549
27.264,2065.1,-294.73,314.95,16.49,0.28653
27.314,2050.4,-295.99,316.05,16.49,0.28768
27.364,2035.5,-297.27,317.16,16.49,0.28871
27.414,2020.6,-298.57,318.26,16.49,0.28965
27.464,2005.7,-299.88,319.37,16.49,0.29061
27.514,1990.7,-301.19,320.47,16.49,0.29168
27.564,1975.6,-302.48,321.57,16.49,0.29263
27.614,1960.4,-303.75,322.67,16.49,0.29365
27.664,1945.2,-305,323.76,16.49,0.29461
27.714,1929.9,-306.2,324.85,16.49,0.29537
27.764,1914.6,-307.37,325.94,16.49,0.29626
27.814,1899.2,-308.5,327.02,16.49,0.2972
27.864,1883.7,-309.62,328.1,16.49,0.29802
27.914,1868.2,-310.73,329.17,16.49,0.29894
27.964,1852.6,-311.84,330.25,16.49,0.29982
28.014,1837,-312.98,331.32,16.49,0.30079
28.064,1821.3,-314.14,332.4,16.49,0.3018
28.114,1805.6,-315.33,333.47,16.49,0.30273
28.164,1789.8,-316.56,334.54,16.49,0.30361
28.214,1774,-317.81,335.61,16.49,0.30463
28.264,1758,-319.07,336.68,16.49,0.30554
28.314,1742.1,-320.34,337.75,16.49,0.30649
28.364,1726,-321.6,338.82,16.49,0.30742
28.414,1709.9,-322.84,339.88,16.49,0.30826
28.464,1693.8,-324.04,340.94,16.49,0.30909
28.514,1677.5,-325.2,342,16.49,0.30999
28.564,1661.2,-326.32,343.05,16.49,0.31106
28.614,1644.9,-327.42,344.1,16.49,0.31213
28.664,1628.5,-328.5,345.15,16.49,0.31317
28.714,1612,-329.57,346.19,16.49,0.31406
28.764,1595.5,-330.64,347.23,16.49,0.31487
28.814,1579,-331.72,348.26,16.49,0.31585
28.864,1562.4,-332.82,349.3,16.49,0.31669
28.914,1545.7,-333.95,350.34,16.49,0.31756
28.964,1529,-335.11,351.37,16.49,0.31836
29.014,1512.2,-336.3,352.41,16.49,0.31926
29.064,1495.3,-337.51,353.44,16.49,0.32023
29.114,1478.6,-338.71,354.46,16.49,0.32118
29.161,1462.4,-339.87,355.45,16.49,0.32199
29.211,1445.7,-341.04,356.46,16.49,0.32299
29.26,1428.9,-342.18,357.46,16.49,0.32387
29.31,1411.7,-343.3,358.48,16.49,0.32481
29.36,1394.6,-344.38,359.5,16.49,0.32566
29.41,1377.3,-345.42,360.5,16.49,0.32649
29.458,1360.6,-346.4,361.47,16.49,0.32725
29.503,1345.2,-347.28,362.36,16.49,0.3281
29.548,1329.4,-348.2,363.26,16.49,0.32905
29.597,1312.3,-349.2,364.24,16.49,0.3298
29.646,1295.3,-350.22,365.21,16.49,0.33063
29.695,1278,-351.3,366.2,16.49,0.33154
29.744,1260.8,-352.39,367.17,16.49,0.33225
29.791,1244,-353.49,368.12,16.49,0.33307
29.837,1228,-354.55,369.02,16.49,0.33393
29.879,1213.1,-355.54,369.85,16.49,0.33462
29.92,1198.2,-356.51,370.68,16.49,0.33526
29.964,1182.7,-357.5,371.54,16.49,0.33596
30.009,1166.6,-358.5,372.42,16.49,0.33667
30.055,1150,-359.49,373.33,16.49,0.33739
30.101,1133.4,-360.44,374.23,16.49,0.33834
30.148,1116.4,-361.38,375.14,16.49,0.33915
30.195,1099.3,-362.3,376.06,16.49,0.34
30.243,1082.1,-363.21,376.97,16.49,0.34074
30.288,1065.7,-364.07,377.83,16.49,0.34144
30.331,1050,-364.91,378.66,16.49,0.34215
30.374,1034.3,-365.78,379.49,16.49,0.3429
30.418,1018.2,-366.68,380.32,16.49,0.34364
30.462,1002.1,-367.62,381.17,16.49,0.34434
30.506,986,-368.58,382,16.49,0.34505
30.548,970.2,-369.53,382.82,16.49,0.34578
30.59,955,-370.46,383.61,16.49,0.34636
30.631,939.56,-371.39,384.4,16.49,0.34706
30.672,924.51,-372.28,385.17,16.49,0.34776
30.711,909.69,-373.14,385.92,16.49,0.34843
30.752,894.68,-373.98,386.68,16.49,0.3491
30.793,879.26,-374.81,387.45,16.49,0.34972
30.835,863.48,-375.62,388.24,16.49,0.35033
30.876,847.9,-376.4,389.01,16.49,0.35107
30.918,832.14,-377.16,389.78,16.49,0.35186
30.961,815.75,-377.96,390.58,16.49,0.35265
31.005,799.26,-378.76,391.39,16.49,0.35341
31.047,783.29,-379.55,392.16,16.49,0.35404
31.087,768.16,-380.32,392.89,16.49,0.3547
31.126,753.14,-381.1,393.61,16.49,0.35534
31.166,737.93,-381.91,394.35,16.49,0.35601
31.207,722.45,-382.76,395.09,16.49,0.35672
31.247,707,-383.62,395.83,16.49,0.35728
31.289,690.78,-384.53,396.61,16.49,0.35805
31.329,675.57,-385.38,397.33,16.49,0.35873
31.367,660.96,-386.18,398.02,16.49,0.35935
31.404,646.55,-386.95,398.69,16.49,0.35993
31.441,632.09,-387.69,399.37,16.49,0.3604
31.479,617.49,-388.4,400.04,16.49,0.36094
31.516,603.03,-389.08,400.7,16.49,0.36152
31.553,588.54,-389.74,401.36,16.49,0.36213
31.591,573.71,-390.4,402.04,16.49,0.36273
31.63,558.57,-391.07,402.72,16.49,0.36334
31.669,543.23,-391.75,403.41,16.49,0.36395
31.708,528.01,-392.43,404.09,16.49,0.36454
31.746,513.16,-393.12,404.75,16.49,0.36515
31.783,498.71,-393.81,405.4,16.49,0.36569
31.818,484.63,-394.5,406.03,16.49,0.36622
31.854,470.67,-395.2,406.65,16.49,0.36675
31.889,456.67,-395.92,407.27,16.49,0.36733
31.924,442.8,-396.65,407.88,16.49,0.3679
31.959,429,-397.37,408.49,16.49,0.36841
31.994,414.99,-398.1,409.11,16.49,0.36883
32.031,400.2,-398.85,409.76,16.49,0.36935
32.068,385.67,-399.56,410.39,16.49,0.36986
32.103,371.58,-400.22,411,16.49,0.37034
32.137,357.94,-400.84,411.58,16.49,0.37089
32.171,344.43,-401.42,412.16,16.49,0.37138
32.205,330.82,-402,412.73,16.49,0.37186
32.239,316.92,-402.57,413.32,16.49,0.37243
32.276,302.04,-403.18,413.94,16.49,0.37288
32.312,287.38,-403.77,414.55,16.49,0.37333
32.348,273.16,-404.35,415.14,16.49,0.37387
32.383,258.85,-404.95,415.74,16.49,0.37441
32.417,244.94,-405.55,416.31,16.49,0.37494
32.45,231.59,-406.15,416.86,16.49,0.37546
32.482,218.79,-406.74,417.39,16.49,0.37588
32.513,206.18,-407.34,417.91,16.49,0.37631
32.544,193.49,-407.96,418.44,16.49,0.37674
32.576,180.5,-408.59,418.97,16.49,0.37716
32.609,166.97,-409.25,419.53,16.49,0.3776
32.643,152.95,-409.92,420.1,16.49,0.37808
32.677,138.93,-410.58,420.67,16.49,0.37856
32.71,125.28,-411.21,421.22,16.49,0.37904
32.742,112.16,-411.78,421.75,16.49,0.37955
32.773,99.433,-412.32,422.25,16.49,0.37995
32.804,86.853,-412.83,422.75,16.49,0.38032
32.834,74.414,-413.31,423.24,16.49,0.38076
32.864,61.779,-413.79,423.73,16.49,0.38119
32.895,48.831,-414.27,424.23,16.49,0.38161
32.927,35.584,-414.76,424.75,16.49,0.38206
32.96,22.042,-415.26,425.27,16.49,0.38249
32.992,8.5889,-415.77,425.79,16.49,0.38287
