 Time (s),Altitude (ft),Vertical velocity (ft/s),Total velocity (ft/s),Mass (lb),Mach number (?)
28.095,1386,-304.47,304.49,30.24,0.27412
28.145,1370.7,-305.11,305.13,30.24,0.2747
28.195,1355.5,-305.75,305.76,30.24,0.27527
28.245,1340.2,-306.38,306.39,30.24,0.27581
28.295,1324.8,-307.01,307.02,30.24,0.27637
28.345,1309.5,-307.63,307.64,30.24,0.2769
28.395,1294.1,-308.24,308.26,30.24,0.27744
28.445,1278.6,-308.85,308.87,30.24,0.27797
28.495,1263.2,-309.46,309.47,30.24,0.2785
28.545,1247.7,-310.07,310.08,30.24,0.27905
28.595,1232.2,-310.67,310.68,30.24,0.27956
28.645,1216.6,-311.26,311.27,30.24,0.28008
28.695,1201.1,-311.85,311.86,30.24,0.28059
28.745,1185.4,-312.44,312.45,30.24,0.28109
28.795,1169.8,-313.02,313.03,30.24,0.28159
28.845,1154.1,-313.59,313.6,30.24,0.28208
28.895,1138.5,-314.17,314.18,30.24,0.28258
28.945,1122.7,-314.73,314.74,30.24,0.28306
28.995,1107,-315.3,315.31,30.24,0.28355
29.045,1091.2,-315.86,315.87,30.24,0.28404
29.095,1075.4,-316.41,316.42,30.24,0.28452
29.145,1059.6,-316.96,316.97,30.24,0.28499
29.195,1043.7,-317.51,317.52,30.24,0.28546
29.245,1027.8,-318.05,318.06,30.24,0.28594
29.295,1011.9,-318.59,318.6,30.24,0.28641
29.345,995.95,-319.13,319.13,30.24,0.28688
29.395,979.98,-319.65,319.66,30.24,0.28734
29.445,963.98,-320.18,320.19,30.24,0.2878
29.495,947.96,-320.7,320.71,30.24,0.28825
29.545,931.91,-321.22,321.22,30.24,0.2887
29.595,915.84,-321.73,321.74,30.24,0.28914
29.645,899.74,-322.24,322.25,30.24,0.28957
29.695,883.62,-322.74,322.75,30.24,0.29
29.745,867.47,-323.25,323.25,30.24,0.29045
29.795,851.29,-323.74,323.75,30.24,0.29089
29.845,835.09,-324.24,324.24,30.24,0.29132
29.895,818.87,-324.72,324.73,30.24,0.29175
29.945,802.62,-325.21,325.21,30.24,0.29218
29.995,786.35,-325.69,325.69,30.24,0.29259
30.045,770.05,-326.16,326.17,30.24,0.29298
30.095,753.73,-326.63,326.64,30.24,0.2934
30.145,737.39,-327.1,327.11,30.24,0.29379
30.195,721.02,-327.57,327.57,30.24,0.2942
30.245,704.63,-328.03,328.03,30.24,0.29459
30.295,688.22,-328.49,328.49,30.24,0.295
30.345,671.78,-328.94,328.94,30.24,0.29538
30.395,655.33,-329.39,329.39,30.24,0.29577
30.445,638.85,-329.83,329.84,30.24,0.29615
30.495,622.34,-330.27,330.28,30.24,0.29652
30.545,605.82,-330.71,330.71,30.24,0.29689
30.595,589.27,-331.14,331.14,30.24,0.29726
30.645,572.7,-331.57,331.57,30.24,0.29762
30.695,556.11,-332,332,30.24,0.29799
30.745,539.5,-332.42,332.42,30.24,0.29835
30.795,522.87,-332.84,332.84,30.24,0.2987
30.845,506.22,-333.26,333.26,30.24,0.29906
30.895,489.55,-333.67,333.67,30.24,0.2994
30.945,472.85,-334.08,334.08,30.24,0.29974
30.995,456.14,-334.48,334.48,30.24,0.3001
31.045,439.41,-334.88,334.88,30.24,0.30043
31.095,422.65,-335.28,335.28,30.24,0.30078
31.145,405.88,-335.67,335.67,30.24,0.3011
31.195,389.08,-336.06,336.06,30.24,0.30143
31.245,372.27,-336.45,336.45,30.24,0.30174
31.295,355.44,-336.83,336.83,30.24,0.30208
31.345,338.59,-337.21,337.22,30.24,0.3024
31.395,321.72,-337.59,337.59,30.24,0.30273
31.445,304.83,-337.96,337.96,30.24,0.30305
31.495,287.92,-338.33,338.33,30.24,0.30337
31.545,271,-338.7,338.7,30.24,0.30368
31.595,254.05,-339.06,339.06,30.24,0.30399
31.645,237.09,-339.42,339.42,30.24,0.30429
31.695,220.11,-339.78,339.78,30.24,0.30459
31.745,203.11,-340.13,340.13,30.24,0.30488
31.795,186.1,-340.48,340.48,30.24,0.30517
31.845,169.06,-340.83,340.83,30.24,0.30546
31.895,152.01,-341.17,341.17,30.24,0.30576
31.945,134.95,-341.51,341.51,30.24,0.30603
31.995,117.86,-341.85,341.85,30.24,0.30631
32.045,100.76,-342.18,342.18,30.24,0.30658
32.095,83.646,-342.51,342.51,30.24,0.30686
32.145,66.512,-342.84,342.84,30.24,0.30713
32.195,49.362,-343.16,343.16,30.24,0.3074
32.245,32.196,-343.48,343.48,30.24,0.30767
32.295,15.014,-343.8,343.8,30.24,0.30794
