 Time (s),Altitude (ft),Vertical velocity (ft/s),Total velocity (ft/s),Mass (lb),Mach number (?)
27.995,1116.2,-315.3,316,30.24,0.28466
28.045,1100.5,-315.86,316.55,30.24,0.28512
28.095,1084.6,-316.41,317.09,30.24,0.2856
28.145,1068.8,-316.96,317.63,30.24,0.28603
28.195,1053,-317.5,318.17,30.24,0.28651
28.245,1037.1,-318.04,318.7,30.24,0.28697
28.295,1021.1,-318.57,319.22,30.24,0.28746
28.345,1005.2,-319.1,319.75,30.24,0.28791
28.395,989.24,-319.63,320.27,30.24,0.28835
28.445,973.24,-320.15,320.78,30.24,0.28878
28.495,957.22,-320.66,321.29,30.24,0.28922
28.545,941.18,-321.18,321.8,30.24,0.28962
28.595,925.11,-321.69,322.3,30.24,0.29009
28.645,909.01,-322.2,322.8,30.24,0.29052
28.695,892.89,-322.7,323.3,30.24,0.29097
28.745,876.74,-323.2,323.79,30.24,0.2914
28.795,860.57,-323.69,324.27,30.24,0.2918
28.845,844.37,-324.18,324.76,30.24,0.29217
28.895,828.15,-324.66,325.23,30.24,0.29256
28.945,811.9,-325.14,325.71,30.24,0.29302
28.995,795.63,-325.62,326.18,30.24,0.29343
29.045,779.34,-326.09,326.65,30.24,0.29381
29.095,763.02,-326.56,327.11,30.24,0.29419
29.145,746.68,-327.03,327.57,30.24,0.29457
29.195,730.32,-327.5,328.03,30.24,0.29497
29.245,713.94,-327.95,328.48,30.24,0.29539
29.295,697.53,-328.41,328.93,30.24,0.29579
29.345,681.09,-328.86,329.37,30.24,0.29618
29.395,664.64,-329.3,329.81,30.24,0.29655
29.445,648.16,-329.74,330.25,30.24,0.29689
29.495,631.67,-330.18,330.68,30.24,0.29725
29.545,615.15,-330.61,331.11,30.24,0.2976
29.595,598.61,-331.05,331.54,30.24,0.29797
29.645,582.04,-331.48,331.96,30.24,0.29829
29.695,565.46,-331.9,332.38,30.24,0.29863
29.745,548.85,-332.33,332.8,30.24,0.29901
29.795,532.23,-332.74,333.21,30.24,0.29934
29.845,515.58,-333.16,333.62,30.24,0.29969
29.895,498.91,-333.57,334.02,30.24,0.30005
29.945,482.22,-333.97,334.42,30.24,0.30038
29.995,465.51,-334.37,334.82,30.24,0.30072
30.045,448.78,-334.77,335.21,30.24,0.30105
30.095,432.04,-335.17,335.61,30.24,0.30139
30.145,415.27,-335.56,335.99,30.24,0.30172
30.195,398.48,-335.95,336.38,30.24,0.30204
30.245,381.67,-336.34,336.76,30.24,0.30234
30.295,364.85,-336.72,337.14,30.24,0.30265
30.345,348,-337.1,337.51,30.24,0.30301
30.395,331.14,-337.47,337.88,30.24,0.30334
30.445,314.25,-337.84,338.25,30.24,0.30366
30.495,297.35,-338.21,338.61,30.24,0.30395
30.545,280.43,-338.57,338.97,30.24,0.30422
30.595,263.49,-338.93,339.32,30.24,0.30452
30.645,246.54,-339.29,339.68,30.24,0.30484
30.695,229.57,-339.65,340.03,30.24,0.30513
30.745,212.57,-340,340.38,30.24,0.30545
30.795,195.57,-340.35,340.72,30.24,0.30572
30.845,178.54,-340.7,341.06,30.24,0.30599
30.895,161.5,-341.04,341.4,30.24,0.30626
30.945,144.44,-341.37,341.73,30.24,0.30653
30.995,127.36,-341.71,342.06,30.24,0.30683
31.045,110.26,-342.04,342.39,30.24,0.30713
31.095,93.155,-342.37,342.72,30.24,0.30741
31.145,76.028,-342.7,343.04,30.24,0.30765
31.195,58.885,-343.02,343.36,30.24,0.30792
31.245,41.726,-343.34,343.67,30.24,0.30818
31.295,24.551,-343.66,343.98,30.24,0.30844
31.345,7.3607,-343.97,344.29,30.24,0.30872
