 Time (s),Altitude (ft),Vertical velocity (ft/s),Total velocity (ft/s),Mass (lb),Mach number (?)
25.114,3444.3,-83.755,100.5,16.49,0.087628
25.164,3440.2,-83.449,100.36,16.49,0.087646
25.214,3436,-83.146,100.21,16.49,0.087558
25.264,3431.8,-82.847,100.06,16.49,0.087568
25.314,3427.7,-82.552,99.913,16.49,0.087458
25.364,3423.6,-82.261,99.765,16.49,0.087218
25.414,3419.5,-81.974,99.616,16.49,0.0869
25.464,3415.4,-81.691,99.468,16.49,0.086701
25.514,3411.3,-81.412,99.32,16.49,0.086442
25.564,3407.3,-81.138,99.173,16.49,0.086181
25.614,3403.2,-80.868,99.026,16.49,0.086114
25.664,3399.2,-80.602,98.88,16.49,0.085912
25.714,3395.1,-80.342,98.735,16.49,0.085815
25.764,3391.1,-80.085,98.591,16.49,0.085722
25.814,3387.1,-79.834,98.448,16.49,0.085707
25.864,3383.1,-79.586,98.306,16.49,0.085625
25.914,3379.2,-79.344,98.166,16.49,0.085352
25.964,3375.2,-79.107,98.028,16.49,0.085058
26.014,3371.3,-78.876,97.891,16.49,0.084799
26.064,3367.3,-78.649,97.757,16.49,0.084628
26.114,3363.4,-78.428,97.625,16.49,0.084537
26.164,3359.5,-78.212,97.495,16.49,0.084481
26.214,3355.6,-78,97.366,16.49,0.084441
26.264,3351.7,-77.794,97.241,16.49,0.084136
26.314,3347.8,-77.593,97.118,16.49,0.084005
26.364,3343.9,-77.398,96.998,16.49,0.083924
26.414,3340.1,-77.207,96.88,16.49,0.083894
26.464,3336.2,-77.021,96.764,16.49,0.084024
26.514,3332.4,-76.839,96.65,16.49,0.084017
26.564,3328.5,-76.662,96.54,16.49,0.083707
26.614,3324.7,-76.492,96.434,16.49,0.083304
26.664,3320.9,-76.328,96.331,16.49,0.083178
26.714,3317.1,-76.168,96.231,16.49,0.083098
26.764,3313.3,-76.013,96.134,16.49,0.083069
26.814,3309.5,-75.863,96.04,16.49,0.082978
26.864,3305.7,-75.717,95.949,16.49,0.082937
26.914,3301.9,-75.576,95.86,16.49,0.082996
26.964,3298.1,-75.439,95.775,16.49,0.08295
27.014,3294.3,-75.307,95.692,16.49,0.082869
27.064,3290.6,-75.178,95.613,16.49,0.082928
27.114,3286.8,-75.054,95.536,16.49,0.082836
27.164,3283.1,-74.934,95.462,16.49,0.082783
27.214,3279.3,-74.819,95.391,16.49,0.082645
27.264,3275.6,-74.708,95.323,16.49,0.082517
27.314,3271.9,-74.601,95.259,16.49,0.082325
27.364,3268.1,-74.498,95.197,16.49,0.082465
27.414,3264.4,-74.397,95.137,16.49,0.08246
27.464,3260.7,-74.301,95.08,16.49,0.082247
27.514,3257,-74.208,95.024,16.49,0.08239
27.564,3253.3,-74.117,94.971,16.49,0.082365
27.614,3249.6,-74.03,94.92,16.49,0.08231
27.664,3245.9,-73.945,94.871,16.49,0.082363
27.714,3242.2,-73.862,94.823,16.49,0.082514
27.764,3238.5,-73.782,94.776,16.49,0.082439
27.814,3234.8,-73.704,94.731,16.49,0.082308
27.864,3231.1,-73.629,94.688,16.49,0.082214
27.914,3227.4,-73.556,94.646,16.49,0.082237
27.964,3223.8,-73.485,94.605,16.49,0.082228
28.014,3220.1,-73.415,94.565,16.49,0.08224
28.064,3216.4,-73.347,94.525,16.49,0.082143
28.114,3212.7,-73.28,94.486,16.49,0.082204
28.164,3209.1,-73.214,94.446,16.49,0.082151
28.214,3205.4,-73.149,94.407,16.49,0.082054
28.264,3201.8,-73.086,94.369,16.49,0.081861
28.314,3198.1,-73.025,94.331,16.49,0.081889
28.364,3194.5,-72.963,94.292,16.49,0.081944
28.414,3190.8,-72.902,94.253,16.49,0.081868
28.464,3187.2,-72.842,94.214,16.49,0.081859
28.514,3183.5,-72.782,94.174,16.49,0.081706
28.564,3179.9,-72.724,94.134,16.49,0.081459
28.614,3176.3,-72.667,94.095,16.49,0.081189
28.664,3172.6,-72.612,94.056,16.49,0.081096
28.714,3169,-72.557,94.016,16.49,0.080999
28.764,3165.4,-72.503,93.976,16.49,0.080905
28.814,3161.8,-72.45,93.936,16.49,0.080879
28.864,3158.1,-72.397,93.895,16.49,0.08083
28.914,3154.5,-72.345,93.854,16.49,0.080719
28.964,3150.9,-72.293,93.813,16.49,0.080674
29.014,3147.3,-72.243,93.772,16.49,0.080516
29.064,3143.7,-72.193,93.731,16.49,0.080659
29.114,3140.1,-72.144,93.69,16.49,0.080556
29.164,3136.5,-72.096,93.649,16.49,0.080442
29.214,3132.9,-72.049,93.609,16.49,0.080304
29.264,3129.3,-72.005,93.569,16.49,0.080188
29.314,3125.7,-71.961,93.531,16.49,0.080158
29.364,3122.1,-71.919,93.493,16.49,0.080125
29.414,3118.5,-71.878,93.456,16.49,0.080177
29.464,3114.9,-71.837,93.419,16.49,0.080293
29.514,3111.3,-71.797,93.382,16.49,0.080207
29.564,3107.7,-71.76,93.348,16.49,0.08007
29.614,3104.1,-71.724,93.315,16.49,0.079899
29.664,3100.5,-71.692,93.284,16.49,0.079737
29.714,3096.9,-71.661,93.256,16.49,0.079771
29.764,3093.3,-71.631,93.228,16.49,0.080046
29.814,3089.8,-71.601,93.2,16.49,0.080233
29.864,3086.2,-71.571,93.172,16.49,0.080494
29.914,3082.6,-71.541,93.145,16.49,0.080599
29.964,3079,-71.514,93.12,16.49,0.080415
30.014,3075.5,-71.489,93.097,16.49,0.080365
30.064,3071.9,-71.465,93.076,16.49,0.080477
30.114,3068.3,-71.442,93.056,16.49,0.080489
30.164,3064.7,-71.421,93.037,16.49,0.080451
30.214,3061.2,-71.402,93.021,16.49,0.080259
30.264,3057.6,-71.386,93.007,16.49,0.080136
30.314,3054,-71.37,92.994,16.49,0.080141
30.364,3050.5,-71.357,92.983,16.49,0.079868
30.414,3046.9,-71.346,92.975,16.49,0.079865
30.464,3043.3,-71.336,92.966,16.49,0.080121
30.514,3039.8,-71.324,92.958,16.49,0.080415
30.564,3036.2,-71.312,92.949,16.49,0.080415
30.614,3032.6,-71.301,92.942,16.49,0.080398
30.664,3029.1,-71.291,92.936,16.49,0.080373
30.714,3025.5,-71.282,92.93,16.49,0.080279
30.764,3021.9,-71.275,92.927,16.49,0.080083
30.814,3018.4,-71.27,92.925,16.49,0.079859
30.864,3014.8,-71.266,92.925,16.49,0.079613
30.914,3011.2,-71.264,92.926,16.49,0.079688
30.964,3007.7,-71.261,92.926,16.49,0.079797
31.014,3004.1,-71.258,92.927,16.49,0.079541
31.064,3000.6,-71.258,92.931,16.49,0.079201
31.114,2997,-71.26,92.936,16.49,0.079272
31.164,2993.4,-71.26,92.94,16.49,0.079518
31.214,2989.9,-71.26,92.945,16.49,0.079383
31.264,2986.3,-71.262,92.951,16.49,0.079271
31.314,2982.7,-71.264,92.958,16.49,0.079316
31.364,2979.2,-71.267,92.966,16.49,0.079226
31.414,2975.6,-71.271,92.975,16.49,0.079243
31.464,2972.1,-71.275,92.984,16.49,0.079396
31.514,2968.5,-71.279,92.993,16.49,0.079463
31.564,2964.9,-71.282,93.003,16.49,0.07954
31.614,2961.4,-71.287,93.014,16.49,0.079538
31.664,2957.8,-71.29,93.025,16.49,0.079785
31.714,2954.2,-71.295,93.037,16.49,0.079579
31.764,2950.7,-71.301,93.051,16.49,0.079477
31.814,2947.1,-71.307,93.065,16.49,0.079781
31.864,2943.5,-71.312,93.078,16.49,0.079833
31.914,2940,-71.317,93.092,16.49,0.079975
31.964,2936.4,-71.322,93.106,16.49,0.080018
32.014,2932.8,-71.327,93.121,16.49,0.079934
32.064,2929.3,-71.333,93.136,16.49,0.079853
32.114,2925.7,-71.339,93.152,16.49,0.079771
32.164,2922.1,-71.346,93.169,16.49,0.079627
32.214,2918.6,-71.354,93.186,16.49,0.079484
32.264,2915,-71.361,93.204,16.49,0.079506
32.314,2911.4,-71.369,93.221,16.49,0.079481
32.364,2907.9,-71.376,93.239,16.49,0.079427
32.414,2904.3,-71.384,93.257,16.49,0.079345
32.464,2900.7,-71.391,93.275,16.49,0.079375
32.514,2897.2,-71.398,93.293,16.49,0.079496
32.564,2893.6,-71.403,93.309,16.49,0.079694
32.614,2890,-71.408,93.325,16.49,0.079808
32.664,2886.4,-71.411,93.34,16.49,0.07987
32.714,2882.9,-71.415,93.355,16.49,0.079948
32.764,2879.3,-71.416,93.368,16.49,0.080284
32.814,2875.7,-71.416,93.38,16.49,0.080395
32.864,2872.2,-71.414,93.39,16.49,0.080556
32.914,2868.6,-71.41,93.398,16.49,0.080821
32.964,2865,-71.405,93.405,16.49,0.08077
33.014,2861.5,-71.401,93.412,16.49,0.080316
33.064,2857.9,-71.398,93.42,16.49,0.079904
33.114,2854.3,-71.394,93.427,16.49,0.080006
33.164,2850.7,-71.389,93.432,16.49,0.079954
33.214,2847.2,-71.383,93.435,16.49,0.079955
33.264,2843.6,-71.375,93.437,16.49,0.080113
33.314,2840,-71.364,93.435,16.49,0.080243
33.364,2836.5,-71.352,93.432,16.49,0.080133
33.414,2832.9,-71.339,93.427,16.49,0.080109
33.464,2829.3,-71.325,93.42,16.49,0.080092
33.514,2825.8,-71.309,93.411,16.49,0.080062
33.564,2822.2,-71.293,93.401,16.49,0.080006
33.614,2818.6,-71.275,93.389,16.49,0.079968
33.664,2815.1,-71.256,93.375,16.49,0.079831
33.714,2811.5,-71.237,93.36,16.49,0.079694
33.764,2808,-71.217,93.343,16.49,0.079777
33.814,2804.4,-71.195,93.324,16.49,0.079892
33.864,2800.8,-71.172,93.303,16.49,0.079894
33.914,2797.3,-71.147,93.28,16.49,0.07984
33.964,2793.7,-71.122,93.256,16.49,0.079639
34.014,2790.2,-71.099,93.232,16.49,0.079311
34.064,2786.6,-71.077,93.209,16.49,0.07919
34.114,2783.1,-71.053,93.183,16.49,0.079303
34.164,2779.5,-71.029,93.157,16.49,0.079276
34.214,2776,-71.004,93.13,16.49,0.079433
34.264,2772.4,-70.976,93.099,16.49,0.079782
34.314,2768.9,-70.947,93.067,16.49,0.079797
34.364,2765.3,-70.92,93.036,16.49,0.07961
34.414,2761.8,-70.892,93.004,16.49,0.079651
34.464,2758.2,-70.865,92.972,16.49,0.079524
34.514,2754.7,-70.839,92.941,16.49,0.079403
34.564,2751.1,-70.814,92.91,16.49,0.079289
34.614,2747.6,-70.79,92.881,16.49,0.079162
34.664,2744.1,-70.768,92.851,16.49,0.079186
34.714,2740.5,-70.745,92.821,16.49,0.079278
34.764,2737,-70.722,92.792,16.49,0.079357
34.814,2733.4,-70.698,92.762,16.49,0.079545
34.864,2729.9,-70.675,92.731,16.49,0.079512
34.914,2726.4,-70.654,92.703,16.49,0.079348
34.964,2722.8,-70.634,92.676,16.49,0.079258
35.014,2719.3,-70.615,92.65,16.49,0.079313
35.064,2715.8,-70.597,92.624,16.49,0.07929
35.114,2712.3,-70.581,92.6,16.49,0.079256
35.164,2708.7,-70.565,92.577,16.49,0.079126
35.214,2705.2,-70.552,92.556,16.49,0.079078
35.264,2701.7,-70.54,92.537,16.49,0.078968
35.314,2698.1,-70.53,92.519,16.49,0.078961
35.364,2694.6,-70.52,92.502,16.49,0.079127
35.414,2691.1,-70.509,92.485,16.49,0.079342
35.464,2687.6,-70.5,92.47,16.49,0.079334
35.514,2684,-70.49,92.454,16.49,0.079582
35.564,2680.5,-70.482,92.44,16.49,0.079435
35.614,2677,-70.475,92.428,16.49,0.079487
35.664,2673.5,-70.469,92.417,16.49,0.079531
35.714,2669.9,-70.464,92.407,16.49,0.079526
35.764,2666.4,-70.46,92.398,16.49,0.079474
35.814,2662.9,-70.457,92.391,16.49,0.079607
35.864,2659.4,-70.454,92.383,16.49,0.079657
35.914,2655.9,-70.451,92.377,16.49,0.079633
35.964,2652.3,-70.449,92.372,16.49,0.079647
36.014,2648.8,-70.448,92.367,16.49,0.079594
36.064,2645.3,-70.448,92.364,16.49,0.079389
36.114,2641.8,-70.45,92.363,16.49,0.079077
36.164,2638.2,-70.454,92.363,16.49,0.078994
36.214,2634.7,-70.458,92.364,16.49,0.079028
36.264,2631.2,-70.462,92.365,16.49,0.079122
36.314,2627.7,-70.466,92.366,16.49,0.079051
36.364,2624.2,-70.47,92.368,16.49,0.079136
36.414,2620.6,-70.473,92.369,16.49,0.079116
36.464,2617.1,-70.477,92.371,16.49,0.079126
36.514,2613.6,-70.481,92.373,16.49,0.079206
36.564,2610.1,-70.485,92.375,16.49,0.079317
36.614,2606.5,-70.487,92.376,16.49,0.079502
36.664,2603,-70.489,92.377,16.49,0.079277
36.714,2599.5,-70.492,92.38,16.49,0.079278
36.764,2596,-70.495,92.382,16.49,0.079336
36.814,2592.4,-70.498,92.383,16.49,0.079391
36.864,2588.9,-70.5,92.385,16.49,0.07932
36.914,2585.4,-70.501,92.386,16.49,0.079502
36.964,2581.9,-70.502,92.386,16.49,0.079466
37.014,2578.3,-70.503,92.386,16.49,0.079321
37.064,2574.8,-70.505,92.388,16.49,0.078996
37.114,2571.3,-70.509,92.39,16.49,0.078873
37.164,2567.8,-70.512,92.392,16.49,0.078916
37.214,2564.2,-70.513,92.392,16.49,0.079112
37.264,2560.7,-70.513,92.392,16.49,0.079075
37.314,2557.2,-70.514,92.391,16.49,0.079138
37.364,2553.7,-70.512,92.389,16.49,0.079368
37.414,2550.1,-70.51,92.386,16.49,0.079359
37.464,2546.6,-70.507,92.382,16.49,0.079353
37.514,2543.1,-70.504,92.379,16.49,0.079178
37.564,2539.6,-70.502,92.375,16.49,0.079226
37.614,2536,-70.497,92.37,16.49,0.079394
37.664,2532.5,-70.493,92.364,16.49,0.079259
37.714,2529,-70.488,92.358,16.49,0.079391
37.764,2525.5,-70.481,92.349,16.49,0.079521
37.814,2521.9,-70.474,92.341,16.49,0.079433
37.864,2518.4,-70.466,92.331,16.49,0.079573
37.914,2514.9,-70.457,92.32,16.49,0.079588
37.964,2511.4,-70.448,92.308,16.49,0.079527
38.014,2507.8,-70.437,92.295,16.49,0.079534
38.064,2504.3,-70.427,92.282,16.49,0.079486
38.114,2500.8,-70.415,92.267,16.49,0.079547
38.164,2497.3,-70.403,92.251,16.49,0.07942
38.214,2493.8,-70.391,92.235,16.49,0.079316
38.264,2490.2,-70.379,92.218,16.49,0.079356
38.314,2486.7,-70.365,92.199,16.49,0.079425
38.364,2483.2,-70.35,92.179,16.49,0.079405
38.414,2479.7,-70.335,92.159,16.49,0.079278
38.464,2476.2,-70.32,92.137,16.49,0.079215
38.514,2472.7,-70.305,92.115,16.49,0.079132
38.564,2469.1,-70.289,92.092,16.49,0.079274
38.614,2465.6,-70.271,92.067,16.49,0.079308
38.664,2462.1,-70.253,92.041,16.49,0.079236
38.714,2458.6,-70.235,92.015,16.49,0.079101
38.764,2455.1,-70.218,91.988,16.49,0.079176
38.814,2451.6,-70.198,91.959,16.49,0.079296
38.864,2448.1,-70.178,91.93,16.49,0.079245
38.914,2444.6,-70.158,91.9,16.49,0.079222
38.964,2441.1,-70.138,91.869,16.49,0.079144
39.014,2437.5,-70.119,91.839,16.49,0.07896
39.064,2434,-70.101,91.809,16.49,0.078836
39.114,2430.5,-70.083,91.779,16.49,0.078696
39.164,2427,-70.066,91.749,16.49,0.07879
39.214,2423.5,-70.047,91.718,16.49,0.078902
39.264,2420,-70.028,91.686,16.49,0.078963
39.314,2416.5,-70.009,91.654,16.49,0.078999
39.364,2413,-69.99,91.622,16.49,0.079112
39.414,2409.5,-69.969,91.588,16.49,0.079239
39.464,2406,-69.949,91.555,16.49,0.079223
39.514,2402.5,-69.929,91.52,16.49,0.079275
39.564,2399,-69.91,91.488,16.49,0.078951
39.614,2395.5,-69.894,91.457,16.49,0.07885
39.664,2392,-69.878,91.427,16.49,0.078895
39.714,2388.6,-69.862,91.396,16.49,0.078917
39.764,2385.1,-69.846,91.365,16.49,0.078902
39.814,2381.6,-69.831,91.336,16.49,0.078782
39.864,2378.1,-69.817,91.307,16.49,0.078887
39.914,2374.6,-69.803,91.278,16.49,0.078923
39.964,2371.1,-69.789,91.249,16.49,0.078883
40.014,2367.6,-69.778,91.222,16.49,0.078662
40.064,2364.1,-69.766,91.195,16.49,0.078903
40.114,2360.6,-69.754,91.169,16.49,0.078848
40.164,2357.1,-69.744,91.144,16.49,0.078707
40.214,2353.7,-69.734,91.119,16.49,0.078708
40.264,2350.2,-69.727,91.096,16.49,0.078565
40.314,2346.7,-69.72,91.075,16.49,0.078545
40.364,2343.2,-69.714,91.054,16.49,0.078507
40.414,2339.7,-69.709,91.034,16.49,0.078402
40.464,2336.2,-69.706,91.017,16.49,0.078265
40.514,2332.7,-69.704,91,16.49,0.078387
40.564,2329.3,-69.702,90.984,16.49,0.078397
40.614,2325.8,-69.7,90.969,16.49,0.078507
40.664,2322.3,-69.699,90.954,16.49,0.078562
40.714,2318.8,-69.698,90.941,16.49,0.078659
40.764,2315.3,-69.697,90.927,16.49,0.078859
40.814,2311.8,-69.696,90.914,16.49,0.07888
40.864,2308.3,-69.696,90.902,16.49,0.078838
40.914,2304.9,-69.696,90.891,16.49,0.07883
40.964,2301.4,-69.699,90.883,16.49,0.078532
41.014,2297.9,-69.704,90.877,16.49,0.078409
41.064,2294.4,-69.71,90.872,16.49,0.078442
41.114,2290.9,-69.717,90.868,16.49,0.078382
41.164,2287.4,-69.723,90.865,16.49,0.078498
41.214,2283.9,-69.731,90.863,16.49,0.078277
41.264,2280.5,-69.74,90.862,16.49,0.078275
41.314,2277,-69.749,90.863,16.49,0.078318
41.364,2273.5,-69.758,90.863,16.49,0.078568
41.414,2270,-69.767,90.864,16.49,0.078498
41.464,2266.5,-69.776,90.866,16.49,0.07854
41.514,2263,-69.785,90.868,16.49,0.078506
41.564,2259.5,-69.797,90.872,16.49,0.078236
41.614,2256,-69.809,90.878,16.49,0.078141
41.664,2252.6,-69.824,90.887,16.49,0.077782
41.714,2249.1,-69.84,90.897,16.49,0.077735
41.764,2245.6,-69.856,90.907,16.49,0.077811
41.814,2242.1,-69.872,90.918,16.49,0.077827
41.864,2238.6,-69.89,90.931,16.49,0.077615
41.914,2235.1,-69.908,90.946,16.49,0.077611
41.964,2231.6,-69.927,90.961,16.49,0.077646
42.014,2228.1,-69.946,90.977,16.49,0.077836
42.064,2224.6,-69.964,90.993,16.49,0.077938
42.114,2221.1,-69.982,91.01,16.49,0.078175
42.164,2217.6,-70,91.027,16.49,0.078356
42.214,2214.1,-70.018,91.045,16.49,0.078198
42.264,2210.6,-70.037,91.065,16.49,0.078187
42.314,2207.1,-70.057,91.086,16.49,0.078171
42.364,2203.6,-70.077,91.108,16.49,0.078204
42.414,2200.1,-70.097,91.131,16.49,0.078294
42.464,2196.6,-70.118,91.155,16.49,0.078156
42.514,2193.1,-70.141,91.181,16.49,0.077933
42.564,2189.6,-70.164,91.209,16.49,0.077882
42.614,2186.1,-70.188,91.237,16.49,0.07794
42.664,2182.5,-70.211,91.266,16.49,0.078095
42.714,2179,-70.233,91.294,16.49,0.078278
42.764,2175.5,-70.255,91.323,16.49,0.078299
42.814,2172,-70.277,91.352,16.49,0.078262
42.864,2168.5,-70.301,91.383,16.49,0.078071
42.914,2165,-70.324,91.415,16.49,0.078197
42.964,2161.5,-70.346,91.446,16.49,0.078273
43.014,2157.9,-70.369,91.478,16.49,0.078291
43.064,2154.4,-70.391,91.51,16.49,0.078318
43.114,2150.9,-70.412,91.541,16.49,0.078438
43.164,2147.4,-70.432,91.573,16.49,0.078454
43.214,2143.9,-70.453,91.605,16.49,0.078417
43.264,2140.3,-70.473,91.636,16.49,0.078552
43.314,2136.8,-70.491,91.666,16.49,0.078771
43.364,2133.3,-70.508,91.696,16.49,0.078766
43.414,2129.8,-70.524,91.725,16.49,0.078749
43.464,2126.2,-70.54,91.754,16.49,0.078674
43.514,2122.7,-70.555,91.782,16.49,0.078841
43.564,2119.2,-70.569,91.808,16.49,0.078742
43.614,2115.7,-70.582,91.835,16.49,0.078512
43.664,2112.1,-70.595,91.861,16.49,0.078376
43.714,2108.6,-70.608,91.887,16.49,0.078212
43.764,2105.1,-70.62,91.913,16.49,0.078232
43.814,2101.5,-70.63,91.936,16.49,0.078504
43.864,2098,-70.637,91.956,16.49,0.078772
43.914,2094.5,-70.642,91.974,16.49,0.079018
43.964,2090.9,-70.644,91.99,16.49,0.078987
44.014,2087.4,-70.646,92.005,16.49,0.078792
44.064,2083.9,-70.648,92.019,16.49,0.078762
44.114,2080.3,-70.647,92.031,16.49,0.07882
44.164,2076.8,-70.646,92.042,16.49,0.07867
44.214,2073.3,-70.643,92.051,16.49,0.078862
44.264,2069.7,-70.638,92.057,16.49,0.078984
44.314,2066.2,-70.63,92.061,16.49,0.079103
44.364,2062.7,-70.621,92.063,16.49,0.079008
44.414,2059.1,-70.612,92.063,16.49,0.07881
44.464,2055.6,-70.601,92.062,16.49,0.078924
44.514,2052.1,-70.587,92.058,16.49,0.079016
44.564,2048.6,-70.572,92.052,16.49,0.079041
44.614,2045,-70.555,92.043,16.49,0.079144
44.664,2041.5,-70.537,92.032,16.49,0.079004
44.714,2038,-70.519,92.02,16.49,0.078743
44.764,2034.5,-70.499,92.007,16.49,0.078767
44.814,2030.9,-70.479,91.992,16.49,0.078505
44.864,2027.4,-70.459,91.976,16.49,0.078586
44.914,2023.9,-70.436,91.957,16.49,0.078627
44.964,2020.4,-70.413,91.936,16.49,0.07863
45.014,2016.8,-70.387,91.913,16.49,0.078736
45.064,2013.3,-70.361,91.889,16.49,0.078558
45.114,2009.8,-70.335,91.864,16.49,0.078556
45.164,2006.3,-70.308,91.837,16.49,0.078602
45.214,2002.8,-70.28,91.808,16.49,0.078741
45.264,1999.3,-70.249,91.776,16.49,0.079046
45.314,1995.7,-70.218,91.743,16.49,0.078845
45.364,1992.2,-70.187,91.71,16.49,0.07864
45.414,1988.7,-70.158,91.678,16.49,0.078336
45.464,1985.2,-70.129,91.645,16.49,0.078509
45.514,1981.7,-70.099,91.61,16.49,0.078525
45.564,1978.2,-70.069,91.575,16.49,0.078428
45.614,1974.7,-70.04,91.54,16.49,0.078163
45.664,1971.2,-70.014,91.507,16.49,0.077935
45.714,1967.7,-69.988,91.474,16.49,0.077901
45.764,1964.2,-69.963,91.441,16.49,0.0778
45.814,1960.7,-69.939,91.41,16.49,0.077671
45.864,1957.2,-69.916,91.378,16.49,0.07776
45.914,1953.7,-69.892,91.346,16.49,0.077955
45.964,1950.2,-69.869,91.315,16.49,0.077744
46.014,1946.7,-69.849,91.285,16.49,0.077641
46.064,1943.2,-69.829,91.257,16.49,0.077698
46.114,1939.8,-69.811,91.23,16.49,0.077714
46.164,1936.3,-69.794,91.204,16.49,0.07771
46.214,1932.8,-69.778,91.18,16.49,0.077758
46.264,1929.3,-69.763,91.157,16.49,0.077704
46.314,1925.8,-69.751,91.137,16.49,0.077648
46.364,1922.3,-69.74,91.118,16.49,0.077711
46.414,1918.8,-69.731,91.101,16.49,0.07781
46.464,1915.3,-69.722,91.086,16.49,0.077828
46.514,1911.8,-69.716,91.073,16.49,0.077798
46.564,1908.4,-69.712,91.063,16.49,0.077798
46.614,1904.9,-69.708,91.055,16.49,0.077881
46.664,1901.4,-69.708,91.05,16.49,0.077659
46.714,1897.9,-69.71,91.048,16.49,0.077682
46.764,1894.4,-69.714,91.048,16.49,0.077679
46.814,1890.9,-69.719,91.05,16.49,0.077606
46.864,1887.4,-69.727,91.056,16.49,0.077438
46.914,1884,-69.738,91.065,16.49,0.077293
46.964,1880.5,-69.751,91.077,16.49,0.077168
47.014,1877,-69.766,91.092,16.49,0.07734
47.064,1873.5,-69.782,91.108,16.49,0.077514
47.114,1870,-69.797,91.126,16.49,0.077648
47.164,1866.5,-69.815,91.146,16.49,0.077597
47.214,1863,-69.834,91.168,16.49,0.077472
47.264,1859.5,-69.857,91.195,16.49,0.077176
47.314,1856,-69.881,91.225,16.49,0.077223
47.364,1852.5,-69.906,91.255,16.49,0.077464
47.414,1849.1,-69.931,91.288,16.49,0.07755
47.464,1845.6,-69.958,91.322,16.49,0.077597
47.514,1842.1,-69.985,91.358,16.49,0.077593
47.564,1838.6,-70.013,91.396,16.49,0.077878
47.614,1835.1,-70.041,91.435,16.49,0.077923
47.664,1831.6,-70.069,91.475,16.49,0.078047
47.714,1828,-70.097,91.516,16.49,0.078278
47.764,1824.5,-70.125,91.558,16.49,0.078242
47.814,1821,-70.154,91.601,16.49,0.078229
47.864,1817.5,-70.183,91.645,16.49,0.078383
47.914,1814,-70.211,91.688,16.49,0.078424
47.964,1810.5,-70.239,91.733,16.49,0.078344
48.014,1807,-70.267,91.778,16.49,0.078301
48.064,1803.5,-70.295,91.822,16.49,0.078432
48.114,1800,-70.321,91.866,16.49,0.078441
48.164,1796.4,-70.346,91.909,16.49,0.078432
48.214,1792.9,-70.37,91.952,16.49,0.078509
48.264,1789.4,-70.391,91.992,16.49,0.078706
48.314,1785.9,-70.412,92.031,16.49,0.078587
48.364,1782.4,-70.43,92.069,16.49,0.078774
48.414,1778.8,-70.446,92.104,16.49,0.078859
48.464,1775.3,-70.46,92.137,16.49,0.078737
48.514,1771.8,-70.473,92.168,16.49,0.078728
48.564,1768.3,-70.482,92.196,16.49,0.078938
48.614,1764.8,-70.488,92.221,16.49,0.079009
48.664,1761.2,-70.492,92.243,16.49,0.079012
48.714,1757.7,-70.493,92.262,16.49,0.078945
48.764,1754.2,-70.492,92.277,16.49,0.078934
48.814,1750.7,-70.488,92.289,16.49,0.079035
48.864,1747.1,-70.48,92.298,16.49,0.079079
48.914,1743.6,-70.469,92.302,16.49,0.079116
48.964,1740.1,-70.455,92.302,16.49,0.07922
49.014,1736.6,-70.437,92.297,16.49,0.079179
49.064,1733,-70.417,92.29,16.49,0.079035
49.114,1729.5,-70.395,92.279,16.49,0.078933
49.164,1726,-70.371,92.264,16.49,0.078787
49.214,1722.5,-70.343,92.245,16.49,0.078929
49.264,1719,-70.312,92.222,16.49,0.078998
49.314,1715.5,-70.279,92.194,16.49,0.078913
49.364,1711.9,-70.244,92.164,16.49,0.078589
49.414,1708.4,-70.208,92.131,16.49,0.078363
49.464,1704.9,-70.171,92.096,16.49,0.078335
49.514,1701.4,-70.132,92.057,16.49,0.078335
49.564,1697.9,-70.09,92.014,16.49,0.078275
49.614,1694.4,-70.048,91.969,16.49,0.078193
49.664,1690.9,-70.003,91.921,16.49,0.07837
49.714,1687.4,-69.957,91.869,16.49,0.078318
49.764,1683.9,-69.909,91.815,16.49,0.078375
49.814,1680.4,-69.86,91.759,16.49,0.078419
49.864,1676.9,-69.81,91.7,16.49,0.078514
49.914,1673.4,-69.758,91.638,16.49,0.078572
49.964,1669.9,-69.705,91.574,16.49,0.078458
50.014,1666.5,-69.654,91.511,16.49,0.078111
50.064,1663,-69.607,91.449,16.49,0.07777
50.114,1659.5,-69.559,91.387,16.49,0.077756
50.164,1656,-69.513,91.325,16.49,0.07763
50.214,1652.5,-69.468,91.262,16.49,0.077593
50.264,1649.1,-69.423,91.2,16.49,0.07758
50.314,1645.6,-69.379,91.137,16.49,0.07755
50.364,1642.1,-69.335,91.075,16.49,0.077587
50.414,1638.7,-69.294,91.014,16.49,0.077312
50.464,1635.2,-69.256,90.955,16.49,0.077129
50.514,1631.7,-69.22,90.898,16.49,0.077108
50.564,1628.3,-69.185,90.842,16.49,0.077256
50.614,1624.8,-69.151,90.787,16.49,0.077269
50.664,1621.4,-69.118,90.734,16.49,0.077349
50.714,1617.9,-69.086,90.682,16.49,0.077444
50.764,1614.5,-69.057,90.632,16.49,0.077528
50.814,1611,-69.028,90.583,16.49,0.077573
50.864,1607.6,-69.002,90.537,16.49,0.077573
50.914,1604.1,-68.979,90.495,16.49,0.077559
50.964,1600.7,-68.958,90.454,16.49,0.07768
51.014,1597.2,-68.937,90.416,16.49,0.077804
51.064,1593.8,-68.92,90.381,16.49,0.077668
