 Time (s),Altitude (ft),Vertical velocity (ft/s),Total velocity (ft/s),Mass (lb),Mach number (?)
25.222,4830.6,-174.19,211.61,16.49,0.19719
25.272,4821.8,-175.67,212.76,16.49,0.1981
25.322,4813,-177.16,213.92,16.49,0.19899
25.372,4804.1,-178.64,215.08,16.49,0.19986
25.422,4795.1,-180.12,216.24,16.49,0.20105
25.472,4786.1,-181.6,217.4,16.49,0.20226
25.522,4777,-183.09,218.56,16.49,0.20305
25.572,4767.8,-184.56,219.72,16.49,0.2039
25.622,4758.5,-186.03,220.89,16.49,0.20495
25.672,4749.2,-187.49,222.06,16.49,0.20603
25.722,4739.8,-188.95,223.23,16.49,0.20723
25.772,4730.3,-190.4,224.4,16.49,0.20836
25.822,4720.7,-191.85,225.57,16.49,0.20936
25.872,4711.1,-193.29,226.74,16.49,0.21027
25.922,4701.4,-194.73,227.92,16.49,0.21129
25.972,4691.6,-196.16,229.09,16.49,0.21238
26.022,4681.8,-197.58,230.27,16.49,0.21345
26.072,4671.9,-199,231.44,16.49,0.21446
26.122,4661.9,-200.41,232.62,16.49,0.21512
26.172,4651.8,-201.82,233.8,16.49,0.21591
26.222,4641.7,-203.22,234.98,16.49,0.21694
26.272,4631.5,-204.62,236.16,16.49,0.21802
26.322,4621.2,-206.03,237.34,16.49,0.21915
26.372,4610.9,-207.45,238.52,16.49,0.22022
26.422,4600.5,-208.87,239.7,16.49,0.22136
26.472,4590,-210.3,240.89,16.49,0.22244
26.522,4579.5,-211.74,242.07,16.49,0.22363
26.572,4568.8,-213.18,243.25,16.49,0.22488
26.622,4558.2,-214.63,244.44,16.49,0.22597
26.672,4547.4,-216.07,245.62,16.49,0.22687
26.722,4536.5,-217.51,246.81,16.49,0.2278
26.772,4525.6,-218.93,248,16.49,0.22886
26.822,4514.7,-220.36,249.18,16.49,0.23008
26.872,4503.6,-221.78,250.37,16.49,0.23123
26.922,4492.5,-223.18,251.56,16.49,0.23214
26.972,4481.3,-224.57,252.74,16.49,0.23306
27.022,4470,-225.95,253.93,16.49,0.23418
27.072,4458.7,-227.33,255.11,16.49,0.23541
27.122,4447.3,-228.7,256.3,16.49,0.23667
27.172,4435.8,-230.07,257.48,16.49,0.2378
27.222,4424.3,-231.44,258.66,16.49,0.23884
27.272,4412.7,-232.8,259.84,16.49,0.24003
27.322,4401,-234.16,261.03,16.49,0.24103
27.372,4389.3,-235.52,262.21,16.49,0.24188
27.422,4377.4,-236.88,263.39,16.49,0.2428
27.472,4365.6,-238.23,264.57,16.49,0.24377
27.522,4353.6,-239.59,265.75,16.49,0.24476
27.572,4341.6,-240.96,266.93,16.49,0.24583
27.622,4329.5,-242.32,268.11,16.49,0.24676
27.672,4317.4,-243.7,269.3,16.49,0.24778
27.722,4305.2,-245.07,270.48,16.49,0.24879
27.772,4292.9,-246.45,271.66,16.49,0.24987
27.822,4280.5,-247.83,272.84,16.49,0.25104
27.872,4268.1,-249.22,274.02,16.49,0.25204
27.922,4255.6,-250.59,275.2,16.49,0.25302
27.972,4243,-251.96,276.37,16.49,0.25391
28.022,4230.4,-253.31,277.55,16.49,0.25485
28.072,4217.7,-254.66,278.73,16.49,0.2559
28.122,4204.9,-256,279.9,16.49,0.25701
28.172,4192.1,-257.33,281.08,16.49,0.25815
28.222,4179.2,-258.66,282.25,16.49,0.25918
28.272,4166.2,-259.98,283.42,16.49,0.26021
28.322,4153.2,-261.29,284.59,16.49,0.26126
28.372,4140.1,-262.6,285.76,16.49,0.26225
28.422,4126.9,-263.91,286.93,16.49,0.26317
28.472,4113.7,-265.21,288.09,16.49,0.26423
28.522,4100.4,-266.52,289.26,16.49,0.26544
28.572,4087.1,-267.84,290.42,16.49,0.2665
28.622,4073.6,-269.16,291.59,16.49,0.26744
28.672,4060.1,-270.48,292.75,16.49,0.26845
28.722,4046.6,-271.8,293.91,16.49,0.26963
28.772,4033,-273.13,295.07,16.49,0.27077
28.822,4019.3,-274.46,296.23,16.49,0.27188
28.872,4005.5,-275.79,297.39,16.49,0.273
28.922,3991.7,-277.11,298.54,16.49,0.27404
28.972,3977.8,-278.42,299.7,16.49,0.27507
29.022,3963.9,-279.72,300.85,16.49,0.276
29.072,3949.8,-281,302,16.49,0.27696
29.122,3935.8,-282.28,303.15,16.49,0.27795
29.172,3921.6,-283.54,304.3,16.49,0.27886
29.222,3907.4,-284.79,305.44,16.49,0.27984
29.272,3893.1,-286.04,306.59,16.49,0.2808
29.322,3878.8,-287.29,307.73,16.49,0.28183
29.372,3864.4,-288.54,308.87,16.49,0.28293
29.422,3849.9,-289.81,310.01,16.49,0.28406
29.472,3835.4,-291.08,311.14,16.49,0.28499
29.522,3820.8,-292.35,312.28,16.49,0.28588
29.572,3806.2,-293.63,313.42,16.49,0.28701
29.622,3791.5,-294.92,314.55,16.49,0.28811
29.672,3776.7,-296.2,315.69,16.49,0.28916
29.722,3761.9,-297.49,316.82,16.49,0.2901
29.772,3746.9,-298.76,317.95,16.49,0.29099
29.822,3732,-300.02,319.07,16.49,0.29201
29.872,3716.9,-301.27,320.2,16.49,0.293
29.922,3701.8,-302.51,321.32,16.49,0.29393
29.972,3686.7,-303.74,322.44,16.49,0.29488
30.022,3671.5,-304.96,323.56,16.49,0.29579
30.072,3656.2,-306.16,324.68,16.49,0.29667
30.122,3640.9,-307.36,325.79,16.49,0.29753
30.172,3625.5,-308.56,326.9,16.49,0.29845
30.222,3610,-309.77,328.01,16.49,0.29945
30.272,3594.5,-310.98,329.12,16.49,0.3005
30.322,3578.9,-312.21,330.23,16.49,0.30151
30.372,3563.3,-313.44,331.34,16.49,0.30237
30.422,3547.6,-314.67,332.44,16.49,0.30325
30.472,3531.8,-315.9,333.54,16.49,0.30412
30.522,3516,-317.14,334.65,16.49,0.30508
30.572,3500.1,-318.36,335.75,16.49,0.30606
30.622,3484.1,-319.59,336.84,16.49,0.30706
30.672,3468.1,-320.8,337.94,16.49,0.30807
30.722,3452.1,-322.01,339.03,16.49,0.30908
30.772,3435.9,-323.21,340.12,16.49,0.31008
30.822,3419.7,-324.39,341.21,16.49,0.31104
30.872,3403.5,-325.57,342.3,16.49,0.31212
30.922,3387.2,-326.74,343.38,16.49,0.31322
30.972,3370.8,-327.91,344.46,16.49,0.31429
31.022,3354.4,-329.08,345.53,16.49,0.31531
31.072,3337.9,-330.24,346.61,16.49,0.31624
31.122,3321.4,-331.41,347.68,16.49,0.31709
31.172,3304.8,-332.56,348.75,16.49,0.31798
31.222,3288.1,-333.72,349.82,16.49,0.31891
31.272,3271.4,-334.88,350.89,16.49,0.3198
31.322,3254.6,-336.04,351.95,16.49,0.32073
31.372,3237.8,-337.21,353.01,16.49,0.32162
31.422,3220.9,-338.37,354.08,16.49,0.32255
31.472,3203.9,-339.54,355.13,16.49,0.32354
31.522,3186.9,-340.71,356.19,16.49,0.32453
31.572,3169.9,-341.87,357.24,16.49,0.32549
31.622,3152.8,-343.03,358.29,16.49,0.32644
31.672,3135.6,-344.17,359.34,16.49,0.32738
31.722,3118.3,-345.31,360.39,16.49,0.32827
31.772,3101,-346.43,361.43,16.49,0.32916
31.822,3083.7,-347.55,362.47,16.49,0.33012
31.872,3066.3,-348.66,363.51,16.49,0.33108
31.922,3048.8,-349.77,364.54,16.49,0.33204
31.972,3031.3,-350.88,365.57,16.49,0.33304
32.022,3013.7,-351.99,366.6,16.49,0.33396
32.072,2996.1,-353.11,367.63,16.49,0.33487
32.122,2978.4,-354.22,368.65,16.49,0.33567
32.172,2960.7,-355.33,369.68,16.49,0.33645
32.222,2942.9,-356.43,370.7,16.49,0.33734
32.272,2925,-357.54,371.72,16.49,0.33824
32.322,2907.1,-358.65,372.73,16.49,0.33914
32.372,2889.2,-359.75,373.75,16.49,0.34009
32.422,2871.2,-360.86,374.76,16.49,0.34109
32.472,2853.1,-361.96,375.76,16.49,0.34202
32.522,2835,-363.05,376.77,16.49,0.34289
32.572,2816.8,-364.14,377.77,16.49,0.34376
32.622,2798.6,-365.21,378.77,16.49,0.34464
32.672,2780.3,-366.28,379.76,16.49,0.34558
32.722,2761.9,-367.34,380.76,16.49,0.34643
32.772,2743.5,-368.39,381.75,16.49,0.34724
32.822,2725.1,-369.45,382.73,16.49,0.34813
32.872,2706.6,-370.5,383.72,16.49,0.349
32.922,2688,-371.56,384.7,16.49,0.34998
32.972,2669.4,-372.62,385.68,16.49,0.35094
33.022,2650.8,-373.69,386.66,16.49,0.35174
33.072,2632.1,-374.75,387.63,16.49,0.35257
33.122,2613.3,-375.81,388.61,16.49,0.35345
33.172,2594.5,-376.86,389.58,16.49,0.3543
33.222,2575.6,-377.91,390.54,16.49,0.35505
33.272,2556.7,-378.93,391.51,16.49,0.35573
33.322,2537.7,-379.95,392.47,16.49,0.35646
33.372,2518.7,-380.96,393.42,16.49,0.35731
33.422,2499.6,-381.98,394.38,16.49,0.35825
33.472,2480.5,-383,395.33,16.49,0.35911
33.522,2461.3,-384.03,396.28,16.49,0.35994
33.572,2442.1,-385.06,397.23,16.49,0.3607
33.622,2422.8,-386.08,398.17,16.49,0.36149
33.672,2403.5,-387.1,399.12,16.49,0.36235
33.722,2384.1,-388.12,400.06,16.49,0.36321
33.772,2364.7,-389.14,400.99,16.49,0.364
33.822,2345.2,-390.14,401.93,16.49,0.36481
33.872,2325.7,-391.14,402.86,16.49,0.36558
33.922,2306.1,-392.12,403.79,16.49,0.36622
33.972,2286.5,-393.1,404.71,16.49,0.36689
34.022,2266.8,-394.06,405.63,16.49,0.36767
34.072,2247,-395.04,406.55,16.49,0.36847
34.122,2227.3,-396.01,407.47,16.49,0.36929
34.172,2207.4,-397,408.38,16.49,0.36998
34.222,2187.6,-397.98,409.3,16.49,0.37066
34.272,2167.6,-398.97,410.21,16.49,0.37152
34.322,2147.7,-399.96,411.11,16.49,0.37232
34.372,2127.6,-400.94,412.02,16.49,0.37309
34.422,2107.6,-401.92,412.92,16.49,0.37382
34.472,2087.5,-402.88,413.82,16.49,0.37457
34.522,2067.3,-403.84,414.71,16.49,0.37538
34.572,2047.1,-404.78,415.61,16.49,0.37619
34.622,2026.8,-405.72,416.49,16.49,0.37691
34.672,2006.5,-406.65,417.38,16.49,0.37765
34.722,1986.1,-407.58,418.26,16.49,0.37843
34.772,1965.7,-408.52,419.14,16.49,0.37918
34.822,1945.3,-409.45,420.02,16.49,0.37997
34.872,1924.8,-410.39,420.9,16.49,0.38085
34.922,1904.3,-411.34,421.77,16.49,0.38163
34.972,1883.7,-412.28,422.64,16.49,0.38243
35.022,1863,-413.23,423.5,16.49,0.38322
35.072,1842.3,-414.16,424.37,16.49,0.38393
35.122,1821.6,-415.07,425.23,16.49,0.38465
35.172,1800.8,-415.98,426.08,16.49,0.38542
35.222,1780,-416.87,426.93,16.49,0.38621
35.272,1759.1,-417.77,427.78,16.49,0.38703
35.322,1738.2,-418.66,428.63,16.49,0.38775
35.372,1717.3,-419.55,429.47,16.49,0.38845
35.422,1696.3,-420.44,430.31,16.49,0.38924
35.472,1675.2,-421.34,431.15,16.49,0.38999
35.522,1654.1,-422.24,431.99,16.49,0.39074
35.572,1633,-423.14,432.82,16.49,0.39148
35.622,1611.8,-424.04,433.65,16.49,0.39221
35.672,1590.6,-424.93,434.48,16.49,0.3929
35.722,1569.3,-425.8,435.3,16.49,0.39355
35.772,1548,-426.67,436.12,16.49,0.39421
35.822,1526.7,-427.53,436.94,16.49,0.39489
35.872,1505.3,-428.38,437.75,16.49,0.39555
35.922,1483.8,-429.23,438.56,16.49,0.3962
35.972,1462.4,-430.08,439.37,16.49,0.39687
36.022,1440.8,-430.94,440.17,16.49,0.39752
36.072,1419.3,-431.8,440.98,16.49,0.39819
36.122,1397.6,-432.66,441.78,16.49,0.39887
36.172,1376,-433.52,442.57,16.49,0.39956
36.222,1354.3,-434.38,443.37,16.49,0.40025
36.272,1332.6,-435.24,444.16,16.49,0.40096
36.322,1310.8,-436.08,444.95,16.49,0.40161
36.372,1288.9,-436.91,445.73,16.49,0.40221
36.422,1267.1,-437.73,446.51,16.49,0.40294
36.472,1245.2,-438.54,447.29,16.49,0.40358
36.522,1223.2,-439.36,448.07,16.49,0.40427
36.572,1201.2,-440.17,448.84,16.49,0.40496
36.622,1179.2,-440.99,449.61,16.49,0.40556
36.672,1157.1,-441.8,450.37,16.49,0.40616
36.722,1135,-442.62,451.14,16.49,0.40681
36.772,1112.9,-443.43,451.9,16.49,0.40749
36.822,1090.7,-444.25,452.66,16.49,0.40812
36.872,1068.5,-445.06,453.41,16.49,0.40877
36.922,1046.2,-445.87,454.17,16.49,0.4094
36.972,1023.9,-446.66,454.92,16.49,0.41004
37.022,1001.5,-447.45,455.66,16.49,0.41071
37.072,979.12,-448.23,456.4,16.49,0.4114
37.122,956.69,-449.01,457.14,16.49,0.41212
37.172,934.22,-449.79,457.88,16.49,0.41277
37.222,911.71,-450.57,458.61,16.49,0.41334
37.272,889.16,-451.34,459.34,16.49,0.41394
37.322,866.58,-452.11,460.07,16.49,0.41458
37.372,843.95,-452.87,460.79,16.49,0.41522
37.422,821.29,-453.64,461.51,16.49,0.41585
37.472,798.59,-454.41,462.23,16.49,0.4165
37.522,775.85,-455.18,462.94,16.49,0.41714
37.572,753.07,-455.94,463.66,16.49,0.41774
37.622,730.26,-456.69,464.36,16.49,0.41835
37.672,707.4,-457.44,465.07,16.49,0.4189
37.722,684.51,-458.17,465.77,16.49,0.41947
37.772,661.58,-458.91,466.47,16.49,0.42007
37.822,638.62,-459.64,467.16,16.49,0.42064
37.872,615.62,-460.37,467.86,16.49,0.42122
37.922,592.58,-461.1,468.55,16.49,0.42182
37.972,569.51,-461.84,469.24,16.49,0.42241
38.022,546.4,-462.57,469.92,16.49,0.42294
38.072,523.25,-463.3,470.6,16.49,0.42349
38.122,500.07,-464.03,471.28,16.49,0.42408
38.172,476.85,-464.74,471.96,16.49,0.4246
38.222,453.6,-465.45,472.63,16.49,0.42511
38.272,430.31,-466.15,473.3,16.49,0.42567
38.322,406.98,-466.86,473.97,16.49,0.42628
38.372,383.62,-467.56,474.63,16.49,0.42687
38.422,360.22,-468.26,475.29,16.49,0.42739
38.472,336.79,-468.96,475.95,16.49,0.4279
38.522,313.33,-469.66,476.6,16.49,0.42842
38.572,289.83,-470.35,477.26,16.49,0.42891
38.622,266.29,-471.03,477.91,16.49,0.42943
38.672,242.72,-471.72,478.55,16.49,0.42998
38.722,219.12,-472.4,479.2,16.49,0.43047
38.772,195.48,-473.08,479.84,16.49,0.43103
38.822,171.81,-473.76,480.48,16.49,0.43159
38.872,148.11,-474.44,481.11,16.49,0.4321
38.922,124.37,-475.11,481.74,16.49,0.43266
38.972,100.6,-475.78,482.37,16.49,0.43318
39.022,76.792,-476.44,483,16.49,0.43372
39.072,52.954,-477.1,483.62,16.49,0.43422
39.122,29.083,-477.75,484.24,16.49,0.43471
39.172,5.1794,-478.39,484.86,16.49,0.43527
